DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
02/15/2021,12:00,14659,2953,3666,1672,27703,13303,6166,2166,72288,E2,N,N
02/15/2021,12:00,16166,2824,3361,1861,24873,12995,6278,2383,70741,E3,Y,N
02/15/2021,12:00,15697.8652,2864.408,3606.4077,1780.0298,25127.6797,13522.9688,6299,2290.7427,71189.1019,M,N,N
02/15/2021,13:00,18681.6094,1988.413,3704.7651,1864.0189,29000,13898.1621,6800,2936.1777,78873.1462,A3,N,N
02/15/2021,13:00,17377.8281,3623.7512,3644.3169,1763.0791,29000,15067.7295,6752.5542,2039.6376,79268.8966,A6,N,N
02/15/2021,13:00,14684,3364,3771,1756,24391,13779,5667,1819,69231,E,N,N
02/15/2021,13:00,16247,2958,3481,1645,27120,12319,6124,2246,72140,E1,N,N
02/15/2021,13:00,15150,2856,3591,1558,26423,10495,6013,2089,68175,E2,N,N
02/15/2021,13:00,16492,2662,3364,1498,27556,12570,5767,2120,72029,E3,Y,N
02/15/2021,13:00,15947.5762,2838.8018,3579.7207,1641.6274,26607.5,12488.1455,5977.25,2154.7722,71235.3938,M,N,N
02/15/2021,14:00,18374.9941,3210.7239,3713.3953,1826.1938,28174.7637,13529.9482,6800,2824.4094,78454.4284,A3,N,N
02/15/2021,14:00,17194.1719,3576.0513,3644.8284,1738.9895,27968.9746,14685.4688,6572.6919,2585.7395,77966.9159,A6,N,N
02/15/2021,14:00,14208,3343,3709,1709,24186,13085,5369,1790,67399,E,N,N
02/15/2021,14:00,15960,2946,3418,1590,25735,12349,6227,2182,70407,E1,N,N
02/15/2021,14:00,14328,3137,3638,1560,24533,11923,5748,2064,66931,E2,N,N
02/15/2021,14:00,15083,2655,3348,1551,25566,12389,5746,2091,68429,E3,Y,N
02/15/2021,14:00,15196.624,3053.3403,3565.1743,1632.0242,25309.9707,12584.1191,5844.125,2112.0513,69297.4289,M,N,N
02/15/2021,15:00,18171.3965,3527.5657,3724.1599,1775.7875,27502.959,13101.252,6550.6704,2719.2292,77073.0202,A3,N,N
02/15/2021,15:00,17057.1328,3551.6445,3649.603,1701.6931,27179.6641,14328.1084,6439.0381,2501.3667,76408.2507,A6,N,N
02/15/2021,15:00,13517,3288,3598,1688,24048,12396,5348,1762,65645,E,N,N
02/15/2021,15:00,15530,2898,3229,1673,26358,12201,6203,2289,70381,E1,N,N
02/15/2021,15:00,15264,2524,3576,1532,19974,10791,5778,2121,61560,E2,N,N
02/15/2021,15:00,16439,2551,3714,1768,25917,13288,5983,2207,71867,E3,Y,N
02/15/2021,15:00,15517.6748,2893.9458,3591.145,1678.0984,24217.3711,12281.5313,5871.459,2148.5288,68199.7542,M,N,N
02/15/2021,16:00,17797.5742,3478.1428,3735.2058,1743.6027,27017.8906,12868.2207,6209.1411,2637.3484,75487.1263,A3,N,N
02/15/2021,16:00,16830.9824,3551.8657,3648.3245,1658.4717,26646.7441,14071.2334,6250.7661,2446.1189,75104.5068,A6,N,N
02/15/2021,16:00,13147,3408,3568,1667,23953,12185,5306,1748,64982,E,N,N
02/15/2021,16:00,16216,2871,3173,1504,24475,11818,6264,2296,68617,E1,N,N
02/15/2021,16:00,15475,2469,3609,1473,21904,11519,5628,1892,63969,E2,N,N
02/15/2021,16:00,16829,2578,3184,1596,23246,12002,6119,2351,67905,E3,Y,N
02/15/2021,16:00,15614.4473,2907.3928,3453.7759,1589.9503,23712.3613,12012.2773,5822.3926,2114.4185,67227.016,M,N,N
02/15/2021,17:00,17867.6309,3489.0498,3751.3191,1727.3202,27017.7461,12798.1113,6121.1035,2618.9854,75391.2663,A3,N,N
02/15/2021,17:00,16735.75,3553.4241,3657.5698,1650.6643,26648.9941,13835.2393,6213.0156,2431.1609,74725.8181,A6,N,N
02/15/2021,17:00,13090,3277,3547,1627,23935,12369,5500,1780,65125,E,N,N
02/15/2021,17:00,15878,2955,3296,1452,25554,12550,6387,2372,70444,E1,N,N
02/15/2021,17:00,15938,2428,4164,1481,27083,12034,5886,2033,71047,E2,N,N
02/15/2021,17:00,16424,2565,1948,1465,25446,12896,5921,2249,68914,E3,Y,N
02/15/2021,17:00,15581.2041,2873.0063,3295.665,1540.665,25687.4688,12493.2637,5890.2627,2139.373,69500.9086,M,N,N
02/15/2021,18:00,18152.0586,3549.6509,3761.0479,1738.1606,27479.9238,13180.6318,6074.5068,2629.4563,76565.4367,A3,N,N
02/15/2021,18:00,16971.0918,3632.2671,3680.1233,1666.13,27149.8281,13926.1963,6160.5962,2422.0615,75608.2943,A6,N,N
02/15/2021,18:00,13044,3262,3556,1565,23931,12665,5629,1870,65522,E,N,N
02/15/2021,18:00,15678,2835,3293,1591,25446,12879,6199,2308,70229,E1,N,N
02/15/2021,18:00,16040,2508,3758,1650,24178,11631,5805,2129,67699,E2,N,N
02/15/2021,18:00,16215,2466,3381,1550,25030,15529,6064,2362,72597,E3,Y,N
02/15/2021,18:00,15553.5078,2857.0813,3555.5059,1607.395,24900.4902,13213.7041,5908.6885,2207.4321,69803.8049,M,N,N
02/15/2021,19:00,18770.8418,3683.6177,3814.396,1815.2506,28578.4766,13750.4209,6266.7358,2733.3855,79413.1249,A3,N,N
02/15/2021,19:00,17382.1445,3752.5046,3734.1895,1733.7664,28249.5352,14369.4209,6261.3813,2442.5417,77925.4841,A6,N,N
02/15/2021,19:00,13669,3374,3662,1551,24096,12990,5613,1991,66946,E,N,N
02/15/2021,19:00,16145,2897,3415,1508,26152,12069,6378,2627,71191,E1,N,N
02/15/2021,19:00,15406,2983,3684,1556,25433,12864,6090,2200,70216,E2,N,N
02/15/2021,19:00,16488,2707,3148,1624,26887,12962,6064,2446,72326,E3,Y,N
02/15/2021,19:00,15755.2305,3088.5771,3527.1746,1598.1563,25945.3086,12931.4277,6022.3418,2329.2983,71197.5149,M,N,N
02/15/2021,20:00,19125.0508,3714.9517,3859.9316,1832.2092,28846.4043,13909.8223,6490.2627,2882.2246,80660.8572,A3,N,N
02/15/2021,20:00,17579.5938,3795.6331,3766.1255,1750.3049,28566.2031,14482.9795,6335.5752,2494.9202,78771.3353,A6,N,N
02/15/2021,20:00,14195,3459,3816,1586,24251,13533,6131,2091,69062,E,N,N
02/15/2021,20:00,16720,2943,3502,1685,26372,12535,6216,2588,72561,E1,N,N
02/15/2021,20:00,16592,3116,3560,1604,26181,12713,6277,2403,72446,E2,N,N
02/15/2021,20:00,16700,2695,3682,1518,25929,13485,6310,2461,72780,E3,Y,N
02/15/2021,20:00,16352.3809,3149.7439,3684.7415,1616.6511,25992.5508,13238.3525,6267.7827,2422.5281,72724.7315,M,N,N
02/15/2021,21:00,19146.4629,3682.1172,3836.1887,1826.1517,28464.3262,13859.293,6550.708,2950.7148,80315.9625,A3,N,N
02/15/2021,21:00,17475.2695,3764.7822,3730.676,1744.5989,28322.9238,14391.5986,6317.9893,2483.2429,78231.0812,A6,N,N
02/15/2021,21:00,14281,3425,3838,1633,24264,13931,6284,2095,69751,E,N,N
02/15/2021,21:00,15432,2898,3411,1598,27003,12424,6314,2468,71548,E1,N,N
02/15/2021,21:00,15469,2957,3586,1564,26684,12970,6129,2205,71564,E2,N,N
02/15/2021,21:00,16925,2616,3367,1541,25088,12351,5284,2473,69645,E3,Y,N
02/15/2021,21:00,15991.0576,3072.0146,3603.6484,1612.519,25942.416,13098.4121,6032.3384,2370.5894,71722.9955,M,N,N
02/15/2021,22:00,18920.4883,3571.7688,3813.3794,1783.9143,27799.8594,13533.124,6562.8838,2968.2231,78953.6411,A3,N,N
02/15/2021,22:00,17175.75,3676.2517,3693.6782,1701.2144,27739.8184,14051.959,6257.5796,2436.0598,76732.3111,A6,N,N
02/15/2021,22:00,14238,3392,3844,1618,24276,13762,6237,2096,69463,E,N,N
02/15/2021,22:00,16517,2913,3490,1583,24779,12182,6068,2332,69864,E1,N,N
02/15/2021,22:00,15265,2874,3604,1536,25705,11821,5676,2191,68672,E2,N,N
02/15/2021,22:00,16319,2512,3526,1580,26396,12218,6252,2506,71309,E3,Y,N
02/15/2021,22:00,15885.1855,3005.0962,3656.4224,1604.3643,25666.6074,12664.6406,6120.1104,2360.7778,70963.2046,M,N,N
02/15/2021,23:00,18302.2695,3404.4958,3761.7961,1715.6295,26484.7148,12962.4785,6439.1104,2946.2793,76016.7739,A3,N,N
02/15/2021,23:00,16574.3809,3496.1882,3632.1909,1630.3047,26561.8672,13593.7227,6035.4155,2364.321,73888.3911,A6,N,N
02/15/2021,23:00,14283,3349,3766,1594,23906,13639,5970,2114,68621,E,N,N
02/15/2021,23:00,16459,2924,3546,1586,24349,12164,5889,2280,69197,E1,N,N
02/15/2021,23:00,14452,2879,3514,1618,24200,11841,5409,2174,66087,E2,N,N
02/15/2021,23:00,16315,2817,3116,1556,24839,11930,6063,2486,69122,E3,Y,N
02/15/2021,23:00,15607.6582,3052.312,3512.4746,1604.7036,24590.4648,12493.3096,5901.5137,2346.7849,69109.2214,M,N,N
02/15/2021,24:00,17740.6445,2928.9265,3718.7019,1682.8186,25415.584,12427.8232,6223.3555,2902.1289,73039.9831,A3,N,N
02/15/2021,24:00,16017.9355,3344.6929,3594.0339,1606.1854,25636.8672,13002.293,5770.3574,2305.2493,71277.6146,A6,N,N
02/15/2021,24:00,14283,3250,3691,1589,23539,13500,5820,2107,67779,E,N,N
02/15/2021,24:00,16401,2934,3601,1589,23920,12147,5709,2229,68530,E1,N,N
02/15/2021,24:00,14152,2810,3536,1503,22889,12064,6025,2240,65219,E2,N,N
02/15/2021,24:00,16757,2551,3344,1476,24281,12325,6134,2454,69322,E3,Y,N
02/15/2021,24:00,15565.7051,2885.6157,3557.7129,1550.9773,23844.1992,12544.1035,5986.2944,2341.6411,68276.2492,M,N,N
02/16/2021,1:00,17360.8652,1525.5707,3782.7402,1673.1041,24929.8086,11893.8633,6035.7534,2846.6543,70048.3598,A3,N,N
02/16/2021,1:00,15607.8438,3294.5134,3713.2888,1576.589,24773.2832,12542.8271,5522.1987,2323.9272,69354.4712,A6,N,N
02/16/2021,1:00,14642,3064,3641,1724,22610,13680,5628,2114,67103,E,N,N
02/16/2021,1:00,15209,2873,3599,1527,22306,11657,5434,2139,64744,E1,N,N
02/16/2021,1:00,13603,2822,3566,1490,21956,12167,6783,2177,64564,E2,N,N
02/16/2021,1:00,16613,2461,3524,1449,24208,12369,6290,2427,69341,E3,Y,N
02/16/2021,1:00,15285.7334,2636.5713,3605.4675,1565.7629,23097.9766,12497.8574,6108.9692,2302.7068,67101.0451,M,N,N
02/16/2021,2:00,17214.9219,1345.6025,3760.3694,1291.1786,15490.3281,11694.416,5971.9966,2843.8174,59612.6305,A3,N,N
02/16/2021,2:00,15433.4688,3282.916,3685.0645,1566.5217,24527.5977,12397.0801,5385.0195,2328.8035,68606.4718,A6,N,N
02/16/2021,2:00,14713,3044,3634,1766,22251,13901,5593,2101,67003,E,N,N
02/16/2021,2:00,12534,2772,3476,1404,21214,10731,5479,2070,59680,E1,N,N
02/16/2021,2:00,12108,2807,3660,1706,23313,11774,6603,2174,64145,E2,N,N
02/16/2021,2:00,13391,2466,3508,1537,25239,11169,6612,2540,66462,E3,Y,N
02/16/2021,2:00,13771.6152,2593.9502,3605.0461,1589.1473,22288.791,12014.1768,6133.3745,2317.9771,64314.0782,M,N,N
02/16/2021,3:00,17197,2184.3042,3750.0874,878.1013,12879.2871,11646.8516,5939.1162,2853.9851,57328.7329,A3,N,N
02/16/2021,3:00,15296.8779,3290.1157,3675.2356,1560.1746,24451.5039,12319.5762,5292.9888,2330.3613,68216.834,A6,N,N
02/16/2021,3:00,14826,3033,3602,1812,21889,14248,5602,2114,67126,E,N,N
02/16/2021,3:00,14477,2599,3455,1483,21725,11513,5053,1986,62291,E1,N,N
02/16/2021,3:00,12444,2820,3575,1672,21871,10016,5045,2061,59504,E2,N,N
02/16/2021,3:00,15679,2707,3734,1543,23172,13349,5819,2541,68544,E3,Y,N
02/16/2021,3:00,14696.5,2737.9131,3628.386,1551.8877,21058.5352,12298.2314,5490.5146,2283.998,63745.966,M,N,N
02/16/2021,4:00,17386.625,2757.9446,3747.301,935.2218,11475.54,12046.8369,6003.708,2842.2798,57195.4571,A3,N,N
02/16/2021,4:00,15420.1777,3320.77,3690.5166,1564.9591,24614.0547,12369.0713,5290.9482,2313.3745,68583.8721,A6,N,N
02/16/2021,4:00,14934,3060,3607,1811,21880,14321,5676,2130,67419,E,N,N
02/16/2021,4:00,15091,2874,3541,1577,22050,11939,5191,2098,64361,E1,N,N
02/16/2021,4:00,12214,3054,3497,1707,23354,12360,5707,1969,63862,E2,N,N
02/16/2021,4:00,17388,2685,3404,1520,24690,12580,5891,2419,70577,E3,Y,N
02/16/2021,4:00,15193.7031,2903.7432,3538.0376,1573.5277,21671.6914,12813.4795,5717.8384,2247.0349,65659.0558,M,N,N
02/16/2021,5:00,17839.5059,3232.0164,3763.1226,1313.1566,12070.2607,12378.3086,6169.02,2873.5981,59638.9889,A3,N,N
02/16/2021,5:00,15839.3047,3417.9692,3708.4885,1591.3242,25193.6133,12704.4473,5406.335,2343.7188,70205.201,A6,N,N
02/16/2021,5:00,15033,3072,3618,1834,21855,14484,5833,2154,67883,E,N,N
02/16/2021,5:00,14222,2938,3457,1640,22466,14539,5248,1976,66486,E1,N,N
02/16/2021,5:00,13979,2867,3585,1658,23621,13769,5971,2048,67498,E2,N,N
02/16/2021,5:00,16744,2562,3666,1592,24180,13686,5982,2669,71081,E3,Y,N
02/16/2021,5:00,15446.6885,2896.502,3619.7654,1640.1445,21731.0332,13849.4141,5873.6274,2323.9497,67381.1248,M,N,N
02/16/2021,6:00,18802.4824,3402.3311,3800.1167,1723.3337,13202.9219,13085.5352,6530.5137,2965.041,63512.2757,A3,N,N
02/16/2021,6:00,16644.9961,3628.6755,3741.1113,1662.8792,26495.9414,13360.6484,5691.9141,2439.002,73665.168,A6,N,N
02/16/2021,6:00,15428,3120,3665,1838,21779,15235,6154,2229,69448,E,N,N
02/16/2021,6:00,15686,3136,3500,1499,20680,10576,5676,2204,62957,E1,N,N
02/16/2021,6:00,13748,3025,3609,1665,24673,14726,6309,2143,69898,E2,N,N
02/16/2021,6:00,16557,2746,3728,1710,23077,15529,5513,2501,71361,E3,Y,N
02/16/2021,6:00,15744.3105,3040.0415,3663.0146,1706.0417,21617.6152,14330.1914,6019.8145,2364.3801,68485.4095,M,N,N
02/16/2021,7:00,20106.9316,3678.9304,3859.0232,1953.2841,13329.6299,14204.168,6800,3135.0334,67067.0006,A3,N,N
02/16/2021,7:00,17717.3027,3894.1218,3796.1663,1757.8101,28252.4375,14338.5293,6093.4282,2584.4802,78434.2761,A6,N,N
02/16/2021,7:00,15724,3179,3679,1872,21709,15852,6757,2345,71117,E,N,N
02/16/2021,7:00,17110,3255,3415,1611,20521,14641,5618,2236,68407,E1,N,N
02/16/2021,7:00,14218,3365,3700,1780,26857,14771,4943,2438,72072,E2,N,N
02/16/2021,7:00,17058,2968,3764,1776,26277,15616,6012,2607,76078,E3,Y,N
02/16/2021,7:00,16402.1172,3244.7412,3695.0029,1802.5355,22942.0781,15165.3965,5980.25,2518.8792,71751.0006,M,N,N
02/16/2021,8:00,20757.8047,3777.8831,3887.5652,2001.2289,19181.2715,14943.6875,6800,3179.1123,74528.5532,A3,N,N
02/16/2021,8:00,18348.3301,3999.0342,3828.0457,1800.6975,23697.0703,14998.6865,6345.7002,2655.6545,75673.219,A6,N,N
02/16/2021,8:00,15513,3185,3652,1803,21736,13660,6779,2357,68685,E,N,N
02/16/2021,8:00,16031,3325,3492,1687,25749,14583,5562,2327,72756,E1,N,N
02/16/2021,8:00,13535,3386,3683,1739,27060,14139,5510,2344,71396,E2,N,N
02/16/2021,8:00,16707,3131,3657,1797,26803,15207,5828,2687,75817,E3,Y,N
02/16/2021,8:00,16037.3506,3313.3604,3670.4458,1795.7786,24516.0352,14442.3359,6074.5,2535.2642,72385.0707,M,N,N
02/16/2021,9:00,20731.0176,3738.511,3868.8083,1130.8662,13484.708,15040.7031,6800,3056.8577,67851.4719,A3,N,N
02/16/2021,9:00,18514.6934,3958.0972,3817.5581,1816.0344,29000,15027.123,6426.7124,2597.1716,81157.3901,A6,N,N
02/16/2021,9:00,15105,3141,3581,1771,21814,15398,6431,2280,69521,E,N,N
02/16/2021,9:00,17162,3075,3387,1653,26377,14818,5221,2317,74010,E1,N,N
02/16/2021,9:00,14144,3209,3585,1708,25428,14355,5724,2431,70584,E2,N,N
02/16/2021,9:00,16455,2997,3663,1752,24353,15562,6562,2585,73929,E3,Y,N
02/16/2021,9:00,16162.627,3188.439,3614.2261,1655.7333,22881.4629,15061.0879,6181.875,2495.7322,71241.1834,M,N,N
02/16/2021,10:00,20422.4043,1492.6348,3841.3386,1714.3947,28948.4922,14831.5049,6800,2890.6472,80941.4167,A3,N,N
02/16/2021,10:00,18590.3281,3804.3113,3785.2332,1818.6246,29000,14889.7412,6432.1533,2550.8152,80871.2069,A6,N,N
02/16/2021,10:00,14999,3107,3532,1868,21870,14640,6523,2114,68653,E,N,N
02/16/2021,10:00,15590,3140,3408,1673,24493,13325,5663,2297,69589,E1,N,N
02/16/2021,10:00,13628,3124,3601,1680,24089,13916,5948,2171,68157,E2,N,N
02/16/2021,10:00,16602,2963,3703,1767,24807,13964,6393,2519,72718,E3,Y,N
02/16/2021,10:00,15808.8008,2877.5793,3615.1675,1752.1743,24371.6875,14149.5625,6273.875,2349.4561,71198.303,M,N,N
02/16/2021,11:00,19675.3848,3520.1702,3823.7939,1930.9147,28923.3438,14597.8633,6737.7378,2710.071,81919.2795,A3,N,N
02/16/2021,11:00,18411.9941,3731.4316,3700.8813,1803.7308,29000,14712.2891,6312.6631,2491.0566,80164.0466,A6,N,N
02/16/2021,11:00,14503,2977,3512,1770,21959,14094,6034,2001,66850,E,N,N
02/16/2021,11:00,15665,2993,3408,1703,23625,13415,5429,2249,68487,E1,N,N
02/16/2021,11:00,13427,3061,3526,1715,24479,13018,5400,2142,66768,E2,N,N
02/16/2021,11:00,15933,3012,3630,1731,24118,13085,5656,2304,69469,E3,Y,N
02/16/2021,11:00,15383.2979,3076.6462,3570.9741,1758.2393,24207.543,13550.8574,5793.3423,2231.6338,69572.534,M,N,N
02/16/2021,12:00,18736.4414,3401.9548,3830.5833,1882.6039,28271.1211,14213.4629,6183.9834,2525.4602,79045.611,A3,N,N
02/16/2021,12:00,17944.9199,3662.3948,3686.7466,1760.2885,28368.0566,14281.249,6064.6797,2380.3569,78148.692,A6,N,N
02/16/2021,12:00,14115,2898,3475,1681,22028,13410,5492,1885,64984,E,N,N
02/16/2021,12:00,15203,2959,3352,1712,22759,12038,5160,2125,65308,E1,N,N
02/16/2021,12:00,13186,2930,3518,1696,25784,12768,5079,2025,66986,E2,N,N
02/16/2021,12:00,15695,2833,3597,1796,24390,12278,5091,2094,67774,E3,Y,N
02/16/2021,12:00,14991.4297,2960.3694,3545.3228,1742.5754,24429.2656,12895.4326,5333.498,2082.3076,67980.2011,M,N,N
02/16/2021,13:00,17683.5137,3317.958,3821.2803,1808.4163,27608.6523,13649.209,5697.9448,2343.062,75930.0364,A3,N,N
02/16/2021,13:00,17299.8848,3588.2285,3678.2161,1694.0488,27569.3418,13812.3145,5852.5776,2282.115,75776.7271,A6,N,N
02/16/2021,13:00,13913,2864,3437,1655,22093,13035,4976,1760,63733,E,N,N
02/16/2021,13:00,15111,2732,3237,1619,23055,11254,4665,1989,63662,E1,N,N
02/16/2021,13:00,13580,2741,3538,1542,26334,9935,4958,1887,64515,E2,N,N
02/16/2021,13:00,15086,2630,3470,1620,24408,11305,4953,2007,65479,E3,Y,N
02/16/2021,13:00,14744.0645,2814.9946,3493.5352,1632.677,24541.707,11681.6514,5017.1182,1955.0078,65880.7557,M,N,N
02/16/2021,14:00,16839.9668,3191.7837,3831.8997,1750.3528,26739.8574,13102.1494,5293.4214,2199.7839,72949.2151,A3,N,N
02/16/2021,14:00,16677.6113,3504.7007,3679.9697,1659.3,26546.3887,13250.5723,5589.9746,2182.5684,73091.0857,A6,N,N
02/16/2021,14:00,13547,2805,3434,1613,22120,12335,4617,1681,62152,E,N,N
02/16/2021,14:00,14769,2659,3189,1635,20670,11162,4645,1864,60593,E1,N,N
02/16/2021,14:00,13812,2914,3556,1554,23148,11560,4784,1855,63183,E2,N,N
02/16/2021,14:00,14974,2580,2959,1667,23543,11171,4857,1926,63677,E3,Y,N
02/16/2021,14:00,14534.3711,2806.0979,3364.8623,1631.6691,23128.9824,11799.5186,4806.8027,1873.473,63945.7771,M,N,N
02/16/2021,15:00,16080.7822,3113.0833,3840.9385,1689.4633,25951.2305,12540.9316,4854.2319,2071.52,70142.1813,A3,N,N
02/16/2021,15:00,16121.8682,3415.8308,3685.0957,1606.1259,25639.666,12839.0967,5319.7544,2083.0796,70710.5173,A6,N,N
02/16/2021,15:00,12981,2768,3421,1584,22151,11756,4385,1615,60661,E,N,N
02/16/2021,15:00,14275,2654,3193,1662,21406,11150,4142,1752,60234,E1,N,N
02/16/2021,15:00,13999,2512,3492,1516,20536,10622,4561,1899,59137,E2,N,N
02/16/2021,15:00,14442,2819,3340,1727,24135,10953,4554,1896,63866,E3,Y,N
02/16/2021,15:00,14149.9727,2745.6353,3442.4922,1625.6829,22625.1543,11294.1162,4499.5293,1830.4399,62213.0228,M,N,N
02/16/2021,16:00,15628.0391,3024.1108,3850.416,1646.1368,25379.2734,12232.5781,4534.354,1991.0226,68285.9308,A3,N,N
02/16/2021,16:00,15695.9707,3387.3708,3683.8772,1553.1152,25039.8457,12543.5107,5087.8931,2022.358,69013.9414,A6,N,N
02/16/2021,16:00,12722,2788,3402,1556,22138,11535,4158,1599,59898,E,N,N
02/16/2021,16:00,14124,2664,3161,1570,20205,10538,4011,1712,57985,E1,N,N
02/16/2021,16:00,13734,2390,3494,1442,20715,10904,4338,1712,58729,E2,N,N
02/16/2021,16:00,14601,2576,3535,1626,22470,10470,4505,1921,61704,E3,Y,N
02/16/2021,16:00,13983.2549,2649.5139,3484.177,1558.0171,22028.7852,11073.5723,4318.4189,1770.8778,60866.6171,M,N,N
02/16/2021,17:00,15366.7158,3010.7559,3861.2456,1612.9299,25383.1211,12138.791,4330.2134,1964.4517,67668.2244,A3,N,N
02/16/2021,17:00,15467.9121,3378.7769,3692.2671,1532.4277,25026.5508,12306.501,4955.3169,2002.1158,68361.8683,A6,N,N
02/16/2021,17:00,12546,2747,3422,1521,22107,11617,4241,1639,59840,E,N,N
02/16/2021,17:00,13599,2764,3140,1614,21237,11079,3791,1624,58848,E1,N,N
02/16/2021,17:00,13764,2321,3566,1439,24298,11231,4411,1858,62888,E2,N,N
02/16/2021,17:00,14305,2547,3456,1613,23764,10836,4274,1948,62743,E3,Y,N
02/16/2021,17:00,13774.4648,2625.5945,3486.1558,1546.6162,23369.7656,11323.2236,4246.6514,1809.8064,62182.2783,M,N,N
02/16/2021,18:00,15366.4854,3050.2402,3862.1008,1603.2169,25737.7715,12430.1992,4215.5469,1972.5544,68238.1153,A3,N,N
02/16/2021,18:00,15493.4355,3459.7739,3713.0767,1542.6086,25462.1055,12341.8369,4850.9263,1999.8331,68863.5965,A6,N,N
02/16/2021,18:00,12560,2746,3462,1479,22086,11910,4375,1760,60378,E,N,N
02/16/2021,18:00,14230,2727,3294,1608,22597,12000,4101,1949,62506,E1,N,N
02/16/2021,18:00,14057,2524,3621,1565,22763,10564,4316,1951,61361,E2,N,N
02/16/2021,18:00,14739,2547,3563,1621,21838,14598,4349,1995,65250,E3,Y,N
02/16/2021,18:00,14038.5605,2676.405,3556.0127,1567.6521,22713.5977,12321.7754,4299.5684,1916.6943,63090.2661,M,N,N
02/16/2021,19:00,15661.9053,3150.6343,3914.9604,1642.4778,26432.1836,12823.8389,4210.6309,2040.3066,69876.9378,A3,N,N
02/16/2021,19:00,15777.3438,3569.4563,3766.6045,1593.4945,26236.8477,12654.6367,4858.335,2013.0459,70469.7644,A6,N,N
02/16/2021,19:00,12874,2796,3497,1468,22039,12197,4461,1908,61240,E,N,N
02/16/2021,19:00,14926,2805,3345,1639,22933,11669,4272,1975,63564,E1,N,N
02/16/2021,19:00,14137,2836,3649,1523,24331,12201,4590,2001,65268,E2,N,N
02/16/2021,19:00,15035,2728,3664,1673,24722,12330,4645,2156,66953,E3,Y,N
02/16/2021,19:00,14334.9883,2834.4543,3609.9951,1576.1847,23943.6484,12243.6055,4484.3291,2018.1633,65045.3687,M,N,N
02/16/2021,20:00,15690.6504,3188.7354,3955.481,1644.1289,26456.1602,13005.0762,4222.8936,2142.8394,70305.9651,A3,N,N
02/16/2021,20:00,15706.8945,3590.0754,3797.1338,1599.5548,26295.3184,12927.7168,4877.5688,2065.7764,70860.0389,A6,N,N
02/16/2021,20:00,13355,2852,3550,1501,22029,12751,4648,2017,62703,E,N,N
02/16/2021,20:00,14950,2807,3349,1669,23346,11865,4653,2023,64662,E1,N,N
02/16/2021,20:00,14212,2931,3689,1583,25192,12437,4689,2116,66849,E2,N,N
02/16/2021,20:00,15029,2729,3713,1621,24871,12181,4682,2268,67094,E3,Y,N
02/16/2021,20:00,14479.0811,2877.4668,3651.0601,1590.3911,24248.2695,12451.0098,4614.2368,2120.98,66032.4952,M,N,N
02/16/2021,21:00,15349.7773,3150.6545,3932.1191,1606.7109,26085.3418,12876.5869,4155.6392,2176.553,69333.3827,A3,N,N
02/16/2021,21:00,15412.0293,3554.4685,3761.0051,1582.9767,25993.9785,12765.1885,4835.8652,2065.1702,69970.682,A6,N,N
02/16/2021,21:00,13388,2840,3559,1530,22035,13089,4743,2057,63241,E,N,N
02/16/2021,21:00,14828,2770,3348,1596,22925,11933,4730,2143,64273,E1,N,N
02/16/2021,21:00,13527,2926,3672,1568,25023,12571,5016,2136,66439,E2,N,N
02/16/2021,21:00,14726,2718,3507,1635,24514,11873,4602,2219,65794,E3,Y,N
02/16/2021,21:00,14182.4727,2861.0818,3594.5149,1583.5889,24019.293,12484.4482,4700.9551,2142.9441,65569.2987,M,N,N
02/16/2021,22:00,14817.7158,3040.3894,3909.2961,1540.3629,25078.166,12416.4893,4034.9651,2155.9988,66993.3834,A3,N,N
02/16/2021,22:00,14961.9561,3435.3293,3723.5488,1536.366,25066.2754,12432.8359,4737.1606,2025.2062,67918.6783,A6,N,N
02/16/2021,22:00,13200,2835,3556,1508,22067,12737,4545,2042,62490,E,N,N
02/16/2021,22:00,14284,2695,3365,1531,22783,11647,4649,2119,63073,E1,N,N
02/16/2021,22:00,12656,2873,3641,1542,23924,11284,4545,2039,62504,E2,N,N
02/16/2021,22:00,14703,2576,3756,1579,23965,11472,5096,2312,65459,E3,Y,N
02/16/2021,22:00,13777.4648,2787.9238,3647.5371,1541.1704,23471.6445,11881.1855,4631.9956,2132.625,63871.5467,M,N,N
02/16/2021,23:00,14060.3018,2876.2183,3855.9082,1459.4224,23574.0859,11713.8291,3813.5085,2095.0476,63448.3218,A3,N,N
02/16/2021,23:00,14263.3682,3259.9338,3661.3164,1462.9912,23621.7617,11870.833,4510.2671,1960.8452,64611.3166,A6,N,N
02/16/2021,23:00,13088,2839,3505,1460,21802,12482,4272,2008,61456,E,N,N
02/16/2021,23:00,14108,2654,3424,1499,22250,11557,4448,2103,62043,E1,N,N
02/16/2021,23:00,11733,2688,3488,1548,23406,11006,5113,2004,60986,E2,N,N
02/16/2021,23:00,14436,2398,3671,1519,22805,11112,4633,2238,62812,E3,Y,N
02/16/2021,23:00,13335.2871,2672.5273,3575.9885,1501.5527,22731.2617,11558.8535,4537.1885,2087.2559,61999.9152,M,N,N
02/16/2021,24:00,13224.6436,2713.2505,3812.6082,1419.1155,22297.6426,11057.8555,3574.072,2040.9314,60140.1193,A3,N,N
