t_formated,genout_coal_interp,genout_ng_interp,genout_nuclear_interp,genout_solar_interp,genout_wind_interp
16-Feb-2021 04:30:00,5393.483709,24632.22394,1328.320802,1102.756892,17907.84867
16-Feb-2021 04:40:00,5393.483709,24579.09096,1328.320802,1102.756892,17884.71178
16-Feb-2021 04:50:00,5393.483709,24625.21807,1328.320802,1102.756892,17882.16559
16-Feb-2021 05:00:00,5393.483709,24735.95754,1328.320802,1102.756892,17926.26788
16-Feb-2021 05:10:00,5393.483709,24824.05769,1328.320802,1102.756892,17974.93734
16-Feb-2021 05:20:00,5393.483709,24877.19298,1328.320802,1102.756892,17965.89513
16-Feb-2021 05:30:00,5393.483709,24877.19298,1328.320802,1102.756892,17941.89518
16-Feb-2021 05:40:00,5393.483709,24857.3974,1328.320802,1102.756892,17927.01154
16-Feb-2021 05:50:00,5393.483709,24820.73136,1328.320802,1111.835962,17929.82456
16-Feb-2021 06:00:00,5393.483709,24800.49388,1328.320802,1131.505234,17929.82456
16-Feb-2021 06:10:00,5393.483709,24887.62961,1328.320802,1163.650548,17919.42786
16-Feb-2021 06:20:00,5393.483709,25052.3183,1330.304929,1192.982456,17896.8254
16-Feb-2021 06:30:00,5393.483709,25117.81407,1331.326363,1192.982456,17884.71178
16-Feb-2021 06:40:00,5391.395155,25147.86967,1328.320802,1192.982456,17922.30576
16-Feb-2021 06:50:00,5426.344661,25147.86967,1328.320802,1192.982456,17988.89073
16-Feb-2021 07:00:00,5498.894295,25147.86967,1328.320802,1192.982456,18015.71945
16-Feb-2021 07:10:00,5586.911519,25162.29299,1328.320802,1192.982456,18075.54425
16-Feb-2021 07:20:00,5699.24812,25189.78436,1328.320802,1192.982456,18185.37228
16-Feb-2021 07:30:00,5699.24812,25234.94398,1328.320802,1192.982456,18264.42024
16-Feb-2021 07:40:00,5699.24812,25312.31879,1328.320802,1192.982456,18335.8396
16-Feb-2021 07:50:00,5699.24812,25304.28399,1328.320802,1192.982456,18287.76598
16-Feb-2021 08:00:00,5699.24812,25267.87557,1328.320802,1192.982456,18180.89341
16-Feb-2021 08:10:00,5699.24812,25251.58484,1328.320802,1192.982456,18083.21048
16-Feb-2021 08:20:00,5699.24812,25134.46376,1328.320802,1192.982456,17943.51112
16-Feb-2021 08:30:00,5697.617205,25057.64411,1328.320802,1192.982456,17974.93734
16-Feb-2021 08:40:00,5602.093469,25057.64411,1328.320802,1192.982456,17884.33093
16-Feb-2021 08:50:00,5317.13782,25038.91776,1329.76129,1192.982456,17735.37705
16-Feb-2021 09:00:00,5127.819549,24961.53988,1331.988058,1172.803332,17877.37727
16-Feb-2021 09:10:00,5126.491359,24847.9728,1329.648992,1101.856203,17884.71178
16-Feb-2021 09:20:00,5117.008207,24746.62146,1333.333333,1057.64411,17884.71178
16-Feb-2021 09:30:00,5102.756892,24696.74185,1333.333333,1045.453708,17884.71178
16-Feb-2021 09:40:00,5102.756892,24696.74185,1332.074058,1001.197848,17884.71178
16-Feb-2021 09:50:00,5102.756892,24601.28876,1328.320802,956.9419873,17871.9071
16-Feb-2021 10:00:00,5102.756892,24287.98559,1328.320802,922.3057644,17837.5235
16-Feb-2021 10:10:00,5102.756892,24368.04327,1328.320802,922.3057644,17892.56843
16-Feb-2021 10:20:00,5102.756892,24555.64155,1328.320802,922.3057644,17974.93734
16-Feb-2021 10:30:00,5102.756892,24471.17794,1328.320802,922.3057644,17974.93734
16-Feb-2021 10:40:00,5102.756892,24461.34945,1328.320802,922.3057644,17974.93734
16-Feb-2021 10:50:00,5102.756892,24413.50773,1328.320802,922.3057644,17974.93734
16-Feb-2021 11:00:00,5102.756892,24347.24679,1328.320802,922.3057644,17974.93734
16-Feb-2021 11:10:00,5102.756892,24215.64327,1328.320802,922.3057644,17974.93734
16-Feb-2021 11:20:00,5102.756892,24147.63625,1328.320802,922.3057644,17974.93734
16-Feb-2021 11:30:00,5102.756892,24026.46322,1328.320802,922.3057644,17967.72262
16-Feb-2021 11:40:00,5102.756892,24050.96688,1328.320802,922.3057644,17929.82456
16-Feb-2021 11:50:00,5102.756892,24018.36623,1328.320802,922.3057644,17885.01527
16-Feb-2021 12:00:00,5102.756892,24223.27879,1328.320802,922.3057644,17609.90712
16-Feb-2021 12:10:00,5102.756892,24486.92196,1329.036439,922.3057644,17751.51727
16-Feb-2021 12:20:00,5102.756892,24583.93533,1332.71291,922.3057644,17780.21647
16-Feb-2021 12:30:00,5103.282102,24611.48275,1328.846012,922.3057644,17674.99631
16-Feb-2021 12:40:00,5107.769424,24727.35223,1332.876462,922.3057644,17628.5897
16-Feb-2021 12:50:00,5148.066244,25060.28552,1328.320802,922.3057644,17518.14278
16-Feb-2021 13:00:00,5457.964765,25238.16895,1328.855226,929.2532803,17478.69674
16-Feb-2021 13:10:00,5703.821441,25085.9901,1333.333333,991.4215686,17478.69674
16-Feb-2021 13:20:00,5666.568382,24804.26557,1332.989336,1029.485478,17482.82471
16-Feb-2021 13:30:00,5222.793311,24760.30898,1328.320802,986.4113409,17540.16878
16-Feb-2021 13:40:00,5175.444739,24638.46504,1328.320802,973.2480712,17568.39402
16-Feb-2021 13:50:00,4741.854637,24619.58511,1328.674013,1039.998894,17614.03509
16-Feb-2021 14:00:00,4741.854637,24797.9139,1333.075335,1138.360607,17611.71311
16-Feb-2021 14:10:00,4741.854637,24907.75652,1328.320802,1147.869674,17567.45725
16-Feb-2021 14:20:00,4741.854637,24922.30576,1328.388373,1147.869674,17523.80952
16-Feb-2021 14:30:00,4741.854637,24922.30576,1333.305691,1147.869674,17523.80952
16-Feb-2021 14:40:00,4741.854637,24922.30576,1333.161335,1145.289695,17523.12153
16-Feb-2021 14:50:00,4741.854637,24922.30576,1328.397587,1072.451349,17503.29869
16-Feb-2021 15:00:00,4741.854637,24922.30576,1333.314905,1057.699396,17473.79478
16-Feb-2021 15:10:00,4751.652415,24961.49688,1328.434444,1013.554106,17409.99865
16-Feb-2021 15:20:00,4828.738513,24578.11195,1328.320802,1012.531328,17278.82206
16-Feb-2021 15:30:00,4887.110354,24516.37884,1328.320802,1012.531328,17253.17199
16-Feb-2021 15:40:00,4975.56391,24094.19382,1328.320802,1012.531328,17184.41938
16-Feb-2021 15:50:00,4977.443609,24128.52904,1333.133692,1012.531328,17158.89294
16-Feb-2021 16:00:00,4977.443609,24153.9142,1328.615657,1012.531328,16992.77606
16-Feb-2021 16:10:00,4977.443609,24155.38847,1328.320802,1012.531328,16816.04747
16-Feb-2021 16:20:00,4977.443609,24237.16192,1328.320802,969.239505,16840.48663
16-Feb-2021 16:30:00,4977.443609,24363.50066,1333.047693,924.8765296,16823.1977
16-Feb-2021 16:40:00,4977.443609,24560.82608,1328.701656,880.6206693,16822.05514
16-Feb-2021 16:50:00,4977.443609,24603.65989,1328.320802,877.1929825,16903.71148
16-Feb-2021 17:00:00,4977.443609,24566.54504,1328.320802,877.1929825,17054.40071
16-Feb-2021 17:10:00,4977.443609,24519.84453,1328.320802,877.1929825,17072.6817
16-Feb-2021 17:20:00,4977.443609,24475.37963,1328.320802,877.1929825,17072.6817
16-Feb-2021 17:30:00,4977.443609,24471.17794,1328.320802,877.1929825,17072.6817
16-Feb-2021 17:40:00,4977.443609,24471.17794,1328.320802,877.1929825,17055.2607
16-Feb-2021 17:50:00,4977.443609,24471.17794,1328.320802,877.1929825,17044.1115
16-Feb-2021 18:00:00,4977.443609,24171.31063,1328.320802,856.3688633,17067.59546
16-Feb-2021 18:10:00,4977.443609,23798.9505,1328.320802,873.7501305,17072.6817
16-Feb-2021 18:20:00,4977.443609,23732.29643,1328.320802,877.1929825,17115.37422
16-Feb-2021 18:30:00,4977.443609,23687.58293,1328.320802,877.1929825,17156.19932
16-Feb-2021 18:40:00,4977.443609,23569.06973,1332.399627,877.1929825,17179.22257
16-Feb-2021 18:50:00,4977.443609,23555.81048,1333.333333,877.1929825,17178.97378
16-Feb-2021 19:00:00,4977.443609,23641.52569,1329.201911,893.7186717,17248.17904
16-Feb-2021 19:10:00,4977.443609,23659.14787,1328.320802,917.6833014,17324.47848
16-Feb-2021 19:20:00,4977.443609,23659.14787,1332.313627,922.3057644,17250.50371
16-Feb-2021 19:30:00,4977.443609,23639.65981,1329.435722,922.3057644,17224.17256
16-Feb-2021 19:40:00,4977.443609,23618.87562,1328.320802,922.3057644,17158.41688
16-Feb-2021 19:50:00,4977.443609,23614.03509,1328.320802,922.3057644,17145.72238
16-Feb-2021 20:00:00,4977.443609,23614.03509,1328.320802,922.3057644,17143.96285
16-Feb-2021 20:10:00,4977.443609,23614.03509,1328.320802,922.3057644,17158.10359
16-Feb-2021 20:20:00,4977.443609,23513.69232,1328.320802,922.3057644,17259.53364
16-Feb-2021 20:30:00,4977.443609,23380.92474,1328.320802,922.3057644,17325.82375
16-Feb-2021 20:40:00,4977.443609,23343.3584,1328.320802,922.3057644,17435.75084
16-Feb-2021 20:50:00,5007.248513,23425.32188,1328.320802,922.3057644,17442.59239
16-Feb-2021 21:00:00,5053.847855,23504.45968,1328.320802,922.3057644,17368.23677
16-Feb-2021 21:10:00,5067.669173,23491.99285,1328.320802,922.3057644,17343.3584
16-Feb-2021 21:20:00,5067.669173,23471.8168,1328.320802,922.3057644,17319.27859
16-Feb-2021 21:30:00,5074.358691,23461.98216,1328.320802,922.3057644,17301.58116
16-Feb-2021 21:40:00,5084.59952,23424.1202,1328.320802,922.3057644,17298.24561
16-Feb-2021 21:50:00,5087.719298,23287.79977,1328.320802,922.3057644,17298.24561
16-Feb-2021 22:00:00,5087.719298,23223.02079,1328.320802,922.3057644,17318.36945
16-Feb-2021 22:10:00,5087.719298,23322.32542,1328.320802,922.3057644,17338.09708
16-Feb-2021 22:20:00,5087.719298,23255.06782,1328.320802,922.3057644,17343.3584
16-Feb-2021 22:30:00,5087.719298,23117.75533,1328.320802,922.3057644,17343.3584
16-Feb-2021 22:40:00,5087.719298,23105.58258,1328.320802,922.3057644,17343.3584
16-Feb-2021 22:50:00,5087.719298,23117.79449,1328.320802,922.3057644,17343.3584
16-Feb-2021 23:00:00,5087.719298,23117.79449,1328.320802,922.3057644,17315.66047
16-Feb-2021 23:10:00,5087.719298,23117.79449,1328.320802,922.3057644,17298.24561
16-Feb-2021 23:20:00,5087.719298,23212.88899,1328.320802,922.3057644,17298.24561
16-Feb-2021 23:30:00,5087.719298,23300.96381,1328.320802,922.3057644,17298.24561
16-Feb-2021 23:40:00,5078.744656,23414.02526,1328.320802,922.3057644,17298.24561
16-Feb-2021 23:50:00,5069.78537,23467.11141,1328.320802,922.3057644,17295.34928
17-Feb-2021 00:00:00,5067.669173,23332.5962,1328.320802,922.3057644,17197.99499
17-Feb-2021 00:10:00,4837.667084,23362.96624,1328.320802,922.3057644,17047.04162
17-Feb-2021 00:20:00,4403.051901,23498.64897,1328.320802,922.3057644,16982.45614
17-Feb-2021 00:30:00,4213.33665,23507.55565,1328.320802,922.3057644,16982.45614
17-Feb-2021 00:40:00,4215.538847,23487.88638,1328.320802,922.3057644,16982.45614
17-Feb-2021 00:50:00,4215.538847,23478.69674,1328.320802,922.3057644,16945.77743
17-Feb-2021 01:00:00,4215.538847,23455.9745,1328.320802,922.3057644,16856.73743
17-Feb-2021 01:10:00,4215.538847,23428.42131,1328.320802,922.3057644,16776.19178
17-Feb-2021 01:20:00,4215.538847,23381.49295,1328.320802,922.3057644,16733.47585
17-Feb-2021 01:30:00,4215.538847,23343.3584,1328.320802,922.3057644,16734.52934
17-Feb-2021 01:40:00,4215.538847,23343.3584,1328.320802,922.3057644,16776.26665
17-Feb-2021 01:50:00,4215.538847,23343.3584,1328.320802,922.3057644,16802.00501
17-Feb-2021 02:00:00,4215.538847,23362.46867,1328.320802,922.3057644,16802.00501
17-Feb-2021 02:10:00,4215.538847,23417.72937,1328.320802,922.3057644,16824.03619
17-Feb-2021 02:20:00,4215.538847,23467.75026,1328.320802,922.3057644,16856.52858
17-Feb-2021 02:30:00,4215.538847,23540.14632,1328.320802,922.3057644,16892.00022
17-Feb-2021 02:40:00,4215.538847,23630.64524,1328.320802,922.3057644,16928.79257
17-Feb-2021 02:50:00,4215.538847,23659.14787,1328.320802,922.3057644,16937.34336
17-Feb-2021 03:00:00,4215.538847,23679.54814,1328.320802,922.3057644,16978.14389
17-Feb-2021 03:10:00,4215.538847,23704.26065,1328.320802,922.3057644,17055.7982
17-Feb-2021 03:20:00,4215.538847,23704.26065,1328.320802,922.3057644,17084.42675
17-Feb-2021 03:30:00,4215.538847,23704.26065,1328.320802,922.3057644,17064.75748
17-Feb-2021 03:40:00,4215.538847,23704.26065,1328.320802,922.3057644,17041.31653
17-Feb-2021 03:50:00,4215.538847,23704.26065,1328.320802,922.3057644,17081.53522
17-Feb-2021 04:00:00,4213.548577,23827.65738,1328.320802,922.3057644,17221.7308
17-Feb-2021 04:10:00,4210.526316,24111.68546,1328.320802,922.3057644,17365.91786
17-Feb-2021 04:20:00,4210.526316,24389.46631,1328.320802,922.3057644,17542.33009
17-Feb-2021 04:30:00,4208.821687,24632.18709,1328.320802,922.3057644,17623.95879
17-Feb-2021 04:40:00,4193.543755,24684.88931,1330.030806,922.3057644,17614.03509
17-Feb-2021 04:50:00,4170.426065,24684.3426,1331.524276,922.3057644,17621.27132
17-Feb-2021 05:00:00,4170.426065,24701.62539,1328.320802,891.4565826,17642.65443
17-Feb-2021 05:10:00,4170.426065,24664.21261,1329.939432,817.5125313,17659.14787
17-Feb-2021 05:20:00,4170.426065,24606.51629,1331.809917,786.9674185,17659.14787
17-Feb-2021 05:30:00,4170.426065,24606.51629,1328.320802,786.9674185,17663.70027
17-Feb-2021 05:40:00,4170.426065,24606.51629,1328.320802,786.9674185,17690.4639
17-Feb-2021 05:50:00,4170.426065,24578.92894,1328.320802,786.9674185,17745.76761
17-Feb-2021 06:00:00,4170.426065,24529.22748,1328.320802,786.9674185,17794.48622
17-Feb-2021 06:10:00,4170.426065,24561.40351,1328.320802,786.9674185,17795.82842
17-Feb-2021 06:20:00,4170.426065,24561.40351,1328.320802,786.9674185,17797.00477
17-Feb-2021 06:30:00,4170.426065,24558.95598,1328.320802,786.9674185,17757.65586
17-Feb-2021 06:40:00,4170.426065,24505.43024,1328.320802,786.9674185,17664.55354
17-Feb-2021 06:50:00,4170.426065,24347.03487,1328.320802,779.4301931,17708.09069
17-Feb-2021 07:00:00,4170.426065,24256.06295,1328.320802,742.960342,17794.48622
17-Feb-2021 07:10:00,4170.426065,24300.31881,1328.320802,696.7418546,17794.48622
17-Feb-2021 07:20:00,4170.426065,24335.8396,1328.320802,696.7418546,17794.48622
17-Feb-2021 07:30:00,4170.426065,24335.8396,1328.320802,696.7418546,17794.48622
17-Feb-2021 07:40:00,4170.426065,24335.8396,1328.320802,696.7418546,17760.08649
17-Feb-2021 07:50:00,4170.426065,24335.8396,1328.320802,696.7418546,17652.70099
17-Feb-2021 08:00:00,4170.426065,24335.8396,1328.320802,696.7418546,17732.86157
17-Feb-2021 08:10:00,4170.426065,24335.8396,1328.320802,696.7418546,17766.98582
17-Feb-2021 08:20:00,4170.426065,24335.8396,1328.320802,696.7418546,17896.17426
17-Feb-2021 08:30:00,4170.426065,24331.37071,1328.320802,696.7418546,18081.25092
17-Feb-2021 08:40:00,4170.426065,24307.58268,1328.320802,696.7418546,18155.38847
17-Feb-2021 08:50:00,4170.426065,24370.20554,1328.320802,696.7418546,18155.38847
17-Feb-2021 09:00:00,4170.426065,24862.31203,1328.320802,696.7418546,18143.11169
17-Feb-2021 09:10:00,4170.426065,24984.48327,1328.320802,696.7418546,18024.60809
17-Feb-2021 09:20:00,4170.426065,25475.64991,1328.320802,696.7418546,17838.88643
17-Feb-2021 09:30:00,4170.426065,25717.15133,1328.320802,696.7418546,17856.81115
17-Feb-2021 09:40:00,4170.426065,25863.40852,1328.320802,696.7418546,18015.55973
17-Feb-2021 09:50:00,4170.426065,26023.35496,1328.320802,696.7418546,18019.6232
17-Feb-2021 10:00:00,4170.426065,26005.01253,1328.320802,696.7418546,18015.39004
17-Feb-2021 10:10:00,4170.426065,26005.01253,1328.320802,696.7418546,18020.05013
17-Feb-2021 10:20:00,4170.426065,26005.01253,1328.320802,696.7418546,18010.45506
17-Feb-2021 10:30:00,4170.085139,26005.01253,1328.320802,696.7418546,17901.93314
17-Feb-2021 10:40:00,4165.659246,26005.01253,1328.320802,696.7418546,17784.1663
17-Feb-2021 10:50:00,4177.621789,26002.77386,1328.320802,696.7418546,17580.6019
17-Feb-2021 11:00:00,4412.096418,25928.18443,1328.320802,696.7418546,17467.49226
17-Feb-2021 11:10:00,4626.056563,25817.16546,1328.320802,696.7418546,17317.02111
17-Feb-2021 11:20:00,4616.541353,25393.066,1328.320802,696.7418546,17296.26763
17-Feb-2021 11:30:00,4616.541353,25224.13571,1328.320802,696.7418546,17388.98717
17-Feb-2021 11:40:00,4616.541353,24924.17932,1328.320802,696.7418546,17428.32572
17-Feb-2021 11:50:00,4616.541353,24903.8927,1328.320802,696.7418546,17304.72321
17-Feb-2021 12:00:00,4616.541353,24367.02049,1328.320802,696.7418546,17200.13268
17-Feb-2021 12:10:00,4616.541353,23772.02504,1328.320802,696.7418546,17008.35729
17-Feb-2021 12:20:00,4616.541353,23725.3612,1328.320802,696.7418546,17027.10207
17-Feb-2021 12:30:00,4616.541353,23513.08418,1328.320802,696.7418546,16984.36348
17-Feb-2021 12:40:00,4616.541353,23458.7641,1328.320802,696.7418546,16957.45875
17-Feb-2021 12:50:00,4616.541353,23301.68559,1328.320802,696.7418546,16913.24819
17-Feb-2021 13:00:00,4616.541353,23187.61978,1328.320802,696.7418546,16806.46469
17-Feb-2021 13:10:00,4616.541353,23182.95739,1328.320802,696.7418546,16802.00501
17-Feb-2021 13:20:00,4616.541353,23201.43496,1328.320802,696.7418546,16802.00501
17-Feb-2021 13:30:00,4616.541353,23221.10423,1328.320802,696.7418546,16802.00501
17-Feb-2021 13:40:00,4616.541353,23208.94032,1328.320802,696.7418546,16787.88769
17-Feb-2021 13:50:00,4616.541353,23208.02005,1328.320802,696.7418546,16740.68136
17-Feb-2021 14:00:00,4616.541353,23208.02005,1328.320802,674.0748931,16691.50818
17-Feb-2021 14:10:00,4616.541353,23003.86383,1328.320802,587.3538012,16580.2005
17-Feb-2021 14:20:00,4616.541353,22803.725,1328.320802,524.3255197,16549.04418
17-Feb-2021 14:30:00,4616.541353,22677.65116,1328.320802,516.2907268,16614.06446
17-Feb-2021 14:40:00,4616.541353,22666.66667,1328.320802,516.2907268,16621.55388
17-Feb-2021 14:50:00,4616.541353,22509.98821,1328.320802,516.2907268,16621.55388
17-Feb-2021 15:00:00,4616.541353,22418.10408,1328.320802,516.2907268,16578.98423
17-Feb-2021 15:10:00,4616.541353,22285.32422,1328.320802,516.2907268,16554.78156
17-Feb-2021 15:20:00,4616.541353,22213.12396,1328.320802,516.2907268,16534.09566
17-Feb-2021 15:30:00,4616.541353,22205.51378,1328.320802,516.2907268,16531.32832
17-Feb-2021 15:40:00,4616.541353,22197.17185,1328.320802,516.2907268,16514.64445
17-Feb-2021 15:50:00,4510.571773,22171.0342,1328.320802,516.2907268,16425.68738
17-Feb-2021 16:00:00,4076.219962,22161.43299,1328.320802,516.2907268,16469.70367
17-Feb-2021 16:10:00,3457.061772,22078.80916,1328.320802,543.4880092,16486.21554
17-Feb-2021 16:20:00,3308.270677,22039.02987,1328.320802,559.4324353,16389.56767
17-Feb-2021 16:30:00,3308.270677,22082.96476,1328.320802,561.4035088,16341.97626
17-Feb-2021 16:40:00,3140.805445,22130.28896,1328.320802,561.4035088,16347.52322
17-Feb-2021 16:50:00,3096.531156,22128.9529,1328.320802,561.4035088,16350.87719
17-Feb-2021 17:00:00,3056.999115,22143.83385,1328.320802,561.4035088,16350.87719
17-Feb-2021 17:10:00,3222.825945,22200.22387,1328.320802,561.4035088,16350.87719
17-Feb-2021 17:20:00,3278.195489,22166.02781,1328.320802,527.1266401,16331.83449
17-Feb-2021 17:30:00,3281.908816,22113.24267,1328.320802,516.2907268,16277.54128
17-Feb-2021 17:40:00,3279.589906,22053.21515,1328.320802,516.2907268,16260.65163
17-Feb-2021 17:50:00,3281.718389,22035.08772,1328.320802,516.2907268,16260.65163
17-Feb-2021 18:00:00,3283.20802,22064.22306,1328.320802,516.2907268,16213.3067
17-Feb-2021 18:10:00,3283.20802,22078.8153,1328.320802,516.2907268,16209.99803
17-Feb-2021 18:20:00,3283.20802,22080.2005,1328.320802,516.2907268,16183.74982
17-Feb-2021 18:30:00,3283.20802,22080.2005,1328.320802,516.2907268,16225.41648
17-Feb-2021 18:40:00,3283.20802,22080.2005,1328.320802,516.2907268,16317.46032
17-Feb-2021 18:50:00,3283.20802,22080.2005,1328.320802,516.2907268,16350.87719
17-Feb-2021 19:00:00,3283.20802,22000.93985,1328.320802,516.2907268,16350.87719
17-Feb-2021 19:10:00,3283.20802,21921.35056,1328.320802,516.2907268,16334.12268
17-Feb-2021 19:20:00,3283.20802,21811.84579,1328.320802,545.591921,16283.49059
17-Feb-2021 19:30:00,3283.20802,21732.80628,1328.320802,583.5268318,16244.84926
17-Feb-2021 19:40:00,3283.20802,21662.17627,1328.320802,630.2091012,16260.11106
17-Feb-2021 19:50:00,3283.20802,21556.49214,1328.320802,651.6290727,16294.62328
17-Feb-2021 20:00:00,3283.20802,21456.73006,1328.320802,648.4593838,16305.76441
17-Feb-2021 20:10:00,3283.20802,21435.8568,1328.320802,649.6910168,16305.76441
17-Feb-2021 20:20:00,3283.20802,21425.73345,1328.320802,651.6290727,16305.76441
17-Feb-2021 20:30:00,3283.20802,21381.8093,1328.320802,651.6290727,16305.76441
17-Feb-2021 20:40:00,3283.20802,21358.39599,1328.320802,651.6290727,16305.76441
17-Feb-2021 20:50:00,3283.20802,21358.39599,1331.309278,651.6290727,16302.77593
17-Feb-2021 21:00:00,3283.20802,21358.39599,951.4226743,651.6290727,16289.17883
17-Feb-2021 21:10:00,3283.20802,21358.39599,296.7406261,651.6290727,16291.89395
17-Feb-2021 21:20:00,3283.20802,21334.07047,0,651.6290727,16303.45472
17-Feb-2021 21:30:00,3283.20802,21302.20081,0,651.6290727,16305.76441
17-Feb-2021 21:40:00,3283.20802,21326.92024,0,651.6290727,16305.76441
17-Feb-2021 21:50:00,3283.20802,21429.32085,0,651.6290727,16305.76441
17-Feb-2021 22:00:00,3277.974348,21436.16394,0,651.6290727,16305.76441
17-Feb-2021 22:10:00,3106.75586,21358.24242,0,651.6290727,16305.76441
17-Feb-2021 22:20:00,2808.903386,21279.95233,0,651.6290727,16262.08905
17-Feb-2021 22:30:00,2679.051143,21223.05764,0,651.6290727,16200.67747
17-Feb-2021 22:40:00,2694.26016,21223.05764,0,651.6290727,16223.42621
17-Feb-2021 22:50:00,2691.870608,21223.05764,0,651.6290727,16260.65163
17-Feb-2021 23:00:00,2686.716792,21201.99396,0,651.6290727,16260.65163
17-Feb-2021 23:10:00,2686.716792,21157.7381,0,651.6290727,16249.42565
17-Feb-2021 23:20:00,2686.716792,21132.83208,0,651.6290727,16215.02976
17-Feb-2021 23:30:00,2684.367168,21132.83208,0,651.6290727,16181.07769
17-Feb-2021 23:40:00,2683.958671,21139.59531,0,651.6290727,16170.42607
17-Feb-2021 23:50:00,2686.716792,21074.45698,0,651.6290727,16129.40132
18-Feb-2021 00:00:00,2686.716792,20983.63556,0,651.6290727,16068.99602
18-Feb-2021 00:10:00,2686.716792,20994.57302,0,651.6290727,16068.51765
18-Feb-2021 00:20:00,2686.716792,20997.49373,0,651.6290727,16119.2319
18-Feb-2021 00:30:00,2686.716792,20997.49373,0,651.6290727,16170.42607
18-Feb-2021 00:40:00,2686.716792,20997.49373,0,651.6290727,16170.42607
18-Feb-2021 00:50:00,2686.716792,20997.49373,0,651.6290727,16170.42607
18-Feb-2021 01:00:00,2686.716792,20997.49373,0,651.6290727,16153.33255
18-Feb-2021 01:10:00,2686.716792,20997.49373,0,651.6290727,16117.36449
18-Feb-2021 01:20:00,2686.716792,21063.7132,0,651.6290727,16078.77537
18-Feb-2021 01:30:00,2686.716792,21181.91619,0,651.6290727,16035.08772
18-Feb-2021 01:40:00,2686.716792,21344.32896,0,651.6290727,16035.08772
18-Feb-2021 01:50:00,2686.716792,21592.12676,0,651.6290727,16035.08772
18-Feb-2021 02:00:00,2686.716792,21468.82832,0,651.6290727,16035.08772
18-Feb-2021 02:10:00,2686.716792,21363.16895,0,651.6290727,16035.08772
18-Feb-2021 02:20:00,2686.716792,21311.04723,0,651.6290727,16035.08772
18-Feb-2021 02:30:00,2686.716792,21220.30259,0,651.6290727,16035.08772
18-Feb-2021 02:40:00,2686.716792,21150.81822,0,651.6290727,16035.08772
18-Feb-2021 02:50:00,2686.716792,21113.42157,0,651.6290727,16035.08772
18-Feb-2021 03:00:00,2686.716792,21156.88117,0,651.6290727,16035.08772
18-Feb-2021 03:10:00,2686.716792,21233.09806,0,651.6290727,16035.08772
18-Feb-2021 03:20:00,2686.716792,21247.43231,0,651.6290727,16035.08772
18-Feb-2021 03:30:00,2686.716792,21196.8985,0,651.6290727,16035.08772
18-Feb-2021 03:40:00,2686.716792,21132.83208,0,651.6290727,16035.08772
18-Feb-2021 03:50:00,2685.368446,21126.09035,0,651.6290727,16035.08772
18-Feb-2021 04:00:00,2684.210526,21102.75689,0,651.6290727,16035.08772
18-Feb-2021 04:10:00,2702.150597,21087.7193,0,651.6290727,16048.98275
18-Feb-2021 04:20:00,2745.343752,21087.7193,0,651.6290727,16101.61433
18-Feb-2021 04:30:00,2775.914395,21087.7193,0,651.6290727,16125.31328
18-Feb-2021 04:40:00,2771.929825,21087.7193,0,651.6290727,16125.31328
18-Feb-2021 04:50:00,2771.929825,21087.7193,0,631.2625928,16125.31328
18-Feb-2021 05:00:00,2771.929825,21087.7193,0,552.4841516,16125.31328
18-Feb-2021 05:10:00,2773.69281,21087.7193,0,524.8814438,16125.31328
18-Feb-2021 05:20:00,2781.954887,21087.7193,0,471.1779449,16125.31328
18-Feb-2021 05:30:00,2781.22063,21087.7193,0,471.1779449,16118.70497
18-Feb-2021 05:40:00,2773.379527,21087.7193,0,471.1779449,16079.30979
18-Feb-2021 05:50:00,2745.75532,21087.7193,0,471.1779449,16083.14291
18-Feb-2021 06:00:00,2686.716792,21087.7193,0,471.1779449,16125.31328
18-Feb-2021 06:10:00,2686.716792,21087.7193,0,471.1779449,16124.70822
18-Feb-2021 06:20:00,2686.716792,21089.88617,0,471.1779449,16122.46763
18-Feb-2021 06:30:00,2686.716792,21111.3169,0,471.1779449,16144.60784
18-Feb-2021 06:40:00,2686.716792,21132.83208,0,471.1779449,16123.74072
18-Feb-2021 06:50:00,2686.716792,21132.83208,0,471.1779449,15785.32115
18-Feb-2021 07:00:00,2686.716792,21132.83208,0,471.1779449,15716.31284
18-Feb-2021 07:10:00,2686.716792,21132.83208,0,469.7812239,15358.39599
18-Feb-2021 07:20:00,2686.716792,21147.09568,0,447.9581306,15336.73645
18-Feb-2021 07:30:00,2686.716792,21269.46963,0,423.2179714,15152.88221
18-Feb-2021 07:40:00,2686.716792,21291.31653,0,447.8045604,15151.19293
18-Feb-2021 07:50:00,2686.716792,21405.4499,0,471.1779449,15130.24596
18-Feb-2021 08:00:00,2691.139614,21445.0833,0,471.1779449,15180.59856
18-Feb-2021 08:10:00,2838.812526,21493.73434,0,471.1779449,15268.39234
18-Feb-2021 08:20:00,2992.733058,21493.73434,0,471.1779449,15285.95386
18-Feb-2021 08:30:00,2997.493734,21493.73434,0,471.1779449,15242.4812
18-Feb-2021 08:40:00,2997.432306,21492.26006,0,471.1779449,15223.05764
18-Feb-2021 08:50:00,2992.514988,21374.24443,0,471.1779449,15223.05764
18-Feb-2021 09:00:00,2992.481203,20806.94383,0,471.1779449,15223.05764
