date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-22,relh,94.62,98.61,95.92,95.32,88.9,93.11,89.38,89.61,93.06,92.42,92.72,89.95,87.3,79.59,81.36,84.1,82.73,81.61,84.45,85.79,83.46,87.2,86.05,87.91
2017-01-22,sped,4.37,1.67,2.56,2.7,3.99,4.86,4.83,4.34,4.7,6.85,7.81,6.64,7.22,8.11,8.98,10.13,10.35,11.7,12.17,9.85,10.19,11.56,10.3,10.82
2017-01-22,tmpc,1.3,3.54,3.11,2.81,2.57,3.74,3.15,3.33,3.36,3.31,4.15,3.7,5.0,6.52,5.53,5.0,5.0,5.17,4.7,4.44,4.83,4.06,3.89,3.7
2017-01-23,dwpc,1.15,0.55,-0.0,-0.3,0.0,-0.25,0.25,0.37,-0.3,0.13,-0.3,-0.3,-0.5,-0.3,-1.11,-1.11,-0.56,-1.11,-1.11,-1.11,-0.81,-0.56,-0.56,-0.81
2017-01-23,relh,92.64,88.64,88.5,85.12,85.16,83.7,86.8,84.13,83.22,81.47,81.81,80.15,76.18,77.08,73.47,73.47,75.6,75.42,76.55,77.6,75.84,80.28,80.28,80.24
2017-01-23,sped,10.65,11.39,13.16,11.69,9.54,9.69,11.05,12.4,10.71,11.84,9.87,7.99,8.15,9.26,7.84,8.72,7.24,5.7,5.58,7.6,7.47,7.02,5.51,5.94
2017-01-23,tmpc,2.24,2.25,1.7,1.94,2.25,2.25,2.25,2.8,2.25,3.0,2.5,2.8,3.33,3.36,3.18,3.18,3.36,2.81,2.61,2.41,3.06,2.5,2.5,2.25
2017-01-24,dwpc,-1.72,-1.08,-1.08,-1.11,-1.48,-1.11,-1.42,-1.66,-1.42,-1.42,-1.16,-1.35,-1.35,-1.42,-1.15,-0.78,-0.86,-1.11,-0.94,-0.57,-0.3,0.3,0.2,-0.2
2017-01-24,relh,77.28,78.6,80.36,82.03,83.01,82.03,84.98,80.27,81.87,81.87,83.27,84.9,84.9,80.55,82.74,79.84,81.94,80.34,80.81,85.37,83.35,88.83,87.67,83.02
2017-01-24,sped,6.16,5.51,6.66,7.21,8.42,7.65,7.52,7.99,8.37,8.56,7.2,8.29,9.15,8.51,7.78,6.68,7.87,10.0,10.6,9.78,11.29,9.15,9.15,9.2
2017-01-24,tmpc,1.83,2.25,1.94,1.64,1.09,1.64,1.39,1.39,1.39,1.39,1.39,0.93,0.93,1.64,1.5,2.39,1.94,1.94,2.04,1.67,2.25,1.98,2.07,2.43
2017-01-25,dwpc,0.0,0.3,0.3,0.57,0.71,0.78,0.86,1.16,1.01,0.56,1.64,1.21,1.67,1.11,0.56,-0.57,-0.67,-0.94,-1.34,-1.94,-1.3,-2.61,-1.64,-1.94
2017-01-25,relh,85.34,88.78,87.12,90.88,90.6,91.67,89.27,89.63,87.72,88.25,85.48,85.22,85.39,86.62,87.02,86.38,86.15,83.9,85.66,83.54,85.2,87.93,88.72,86.74
2017-01-25,sped,9.88,10.9,10.06,9.25,9.3,8.18,7.8,8.35,8.38,8.27,9.73,13.59,17.15,16.79,17.56,18.13,18.17,18.61,14.95,16.0,15.25,14.0,12.49,12.65
2017-01-25,tmpc,2.25,1.97,2.25,1.93,2.11,2.04,2.5,2.75,2.9,2.36,3.92,3.51,3.9,3.13,2.5,1.46,1.41,1.52,0.81,0.53,0.91,-0.86,0.0,0.0
2017-01-26,dwpc,-2.19,-2.5,-3.36,-2.39,-3.36,-3.01,-3.76,-4.43,-4.44,-4.44,-4.75,-4.44,-4.14,-4.14,-4.44,-4.2,-4.67,-4.83,-5.0,-5.54,-6.15,-6.39,-7.2,-7.24
2017-01-26,relh,86.7,83.24,81.34,83.04,82.8,80.17,78.16,82.63,78.07,78.16,76.32,75.06,75.03,73.69,72.0,73.37,74.93,74.01,73.24,73.88,74.39,71.7,68.86,65.12
2017-01-26,sped,11.5,13.34,14.65,14.38,13.64,13.5,14.58,14.74,13.85,13.99,13.7,14.45,15.05,14.84,12.65,12.28,11.68,11.32,10.63,12.61,12.1,11.56,11.92,11.44
2017-01-26,tmpc,-0.25,0.0,-0.56,0.15,-0.81,-0.0,-0.39,-1.85,-1.11,-1.11,-1.11,-0.55,-0.25,0.0,0.0,0.0,-0.78,-0.78,-0.81,-1.46,-2.19,-1.94,-2.19,-1.46
2017-01-27,dwpc,-7.2,-7.25,-7.8,-8.36,-8.36,-8.06,-8.66,-9.22,-9.75,-8.91,-8.89,-8.84,-8.59,-8.59,-8.3,-7.8,-7.5,-6.94,-6.3,-6.33,-7.02,-6.11,-6.11,-6.15
2017-01-27,relh,72.06,72.82,69.74,71.22,71.2,71.95,69.56,72.28,69.34,71.2,68.2,66.96,65.5,60.45,63.22,63.04,65.8,69.91,67.93,70.72,69.72,74.88,74.88,76.62
2017-01-27,sped,11.03,13.51,14.4,13.86,11.38,10.73,14.68,14.81,13.9,12.42,14.27,15.0,14.78,14.05,14.86,14.8,13.89,12.7,14.49,15.45,16.36,17.37,14.95,14.57
