,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2020-01-10,329469.0,95737.0,585618.0
2020-01-11,320236.0,90583.0,555987.0
2020-01-12,277557.0,85368.0,482810.0
2020-01-13,244938.0,81947.0,454976.0
2020-01-14,255468.0,81516.0,463976.0
2020-01-15,280297.0,89783.0,513767.0
2020-01-16,266271.0,81719.0,482609.0
2020-01-17,304204.0,86636.0,537164.0
2020-01-18,323124.0,90451.0,559160.0
2020-01-19,286297.0,82680.0,486105.0
2020-01-20,247448.0,83072.0,461803.0
2020-01-21,258007.0,81850.0,469549.0
2020-01-22,269849.0,83683.0,490329.0
2020-01-23,276772.0,83358.0,495277.0
2020-01-24,306126.0,86691.0,540028.0
2020-01-25,283136.0,74505.0,475785.0
2020-01-26,256168.0,76397.0,438112.0
2020-01-27,256281.0,82737.0,469903.0
2020-01-28,241411.0,73567.0,432236.0
2020-01-29,246613.0,75093.0,442114.0
2020-01-30,273537.0,81730.0,488346.0
2020-01-31,308749.0,93624.0,542304.0
2020-02-01,320158.0,89415.0,553811.0
2020-02-02,220059.0,74658.0,392382.0
2020-02-03,232664.0,74987.0,427234.0
2020-02-04,237337.0,73210.0,431375.0
2020-02-05,241207.0,73960.0,440283.0
2020-02-06,247541.0,72800.0,445627.0
2020-02-07,296707.0,82768.0,526490.0
2020-02-08,316518.0,85814.0,548661.0
2020-02-09,241243.0,75645.0,429316.0
2020-02-10,244708.0,79412.0,455442.0
2020-02-11,242342.0,74754.0,441043.0
2020-02-12,248913.0,77260.0,458157.0
2020-02-13,260000.0,84021.0,479994.0
2020-02-14,307725.0,85004.0,544334.0
2020-02-15,302082.0,76115.0,514438.0
2020-02-16,268286.0,68875.0,447301.0
2020-02-17,239571.0,71216.0,431516.0
2020-02-18,237031.0,69552.0,423993.0
2020-02-19,253541.0,73792.0,451085.0
2020-02-20,270455.0,75228.0,476401.0
2020-02-21,295084.0,77960.0,511381.0
2020-02-22,295916.0,76550.0,506333.0
2020-02-23,257980.0,73348.0,439289.0
2020-02-24,251161.0,78716.0,455828.0
2020-02-25,161267.0,48388.0,296153.0
2020-02-26,268732.0,80225.0,484093.0
2020-02-27,262753.0,76657.0,469631.0
2020-02-28,291078.0,81394.0,511522.0
2020-02-29,165609.0,48990.0,293342.0
2020-03-01,237618.0,75443.0,423199.0
2020-03-02,228625.0,78678.0,426676.0
2020-03-03,234236.0,74114.0,422557.0
2020-03-04,227706.0,73027.0,414237.0
2020-03-05,236755.0,75388.0,430418.0
2020-03-06,266843.0,78558.0,474643.0
2020-03-07,276294.0,78008.0,479031.0
2020-03-08,228717.0,69149.0,395769.0
2020-03-09,216138.0,74871.0,401336.0
2020-03-10,202747.0,70100.0,381594.0
2020-03-11,216483.0,76849.0,404163.0
2020-03-12,199275.0,84398.0,392509.0
2020-03-13,225144.0,110176.0,462126.0
2020-03-14,192384.0,89450.0,388169.0
2020-03-15,160673.0,70550.0,310736.0
2020-03-16,135639.0,72851.0,299514.0
2020-03-17,128076.0,65744.0,276886.0
2020-03-18,120604.0,61359.0,258166.0
2020-03-19,110898.0,58409.0,242969.0
2020-03-20,86273.0,42884.0,182583.0
2020-03-21,64837.0,29564.0,127544.0
2020-03-22,85180.0,41789.0,163739.0
2020-03-23,99116.0,49505.0,207779.0
2020-03-24,103270.0,49744.0,212582.0
2020-03-25,115185.0,53676.0,232444.0
2020-03-26,98619.0,44961.0,197111.0
2020-03-27,100840.0,46349.0,201372.0
2020-03-28,94092.0,45209.0,183268.0
2020-03-29,79470.0,38587.0,151907.0
2020-03-30,94342.0,44996.0,192287.0
2020-03-31,96803.0,45040.0,192923.0
2020-04-01,97541.0,46475.0,199339.0
2020-04-02,91733.0,45513.0,190386.0
2020-04-03,102434.0,48915.0,208859.0
2020-04-04,92324.0,46450.0,184808.0
2020-04-05,71824.0,37427.0,144555.0
2020-04-06,73661.0,40496.0,162012.0
2020-04-07,73053.0,37523.0,157408.0
2020-04-08,76420.0,39416.0,163770.0
2020-04-09,69345.0,37044.0,151239.0
2020-04-10,85863.0,44742.0,181818.0
2020-04-11,87292.0,46150.0,179412.0
2020-04-12,56986.0,27757.0,109632.0
2020-04-13,73991.0,37508.0,159171.0
2020-04-14,82152.0,39180.0,170267.0
2020-04-15,88085.0,40597.0,180265.0
2020-04-16,86810.0,40974.0,179996.0
2020-04-17,94816.0,44036.0,193699.0
2020-04-18,90000.0,42377.0,179103.0
2020-04-19,79103.0,37080.0,153666.0
2020-04-20,90534.0,43033.0,188993.0
2020-04-21,97045.0,46385.0,202966.0
2020-04-22,101597.0,47427.0,210471.0
2020-04-23,101650.0,47360.0,209994.0
2020-04-24,111145.0,49275.0,225017.0
2020-04-25,105515.0,48822.0,209414.0
2020-04-26,85904.0,40417.0,167382.0
2020-04-27,98507.0,47397.0,211057.0
2020-04-28,101487.0,47536.0,214031.0
2020-04-29,98356.0,45792.0,206754.0
2020-04-30,99540.0,45557.0,207408.0
2020-05-01,115160.0,50574.0,235530.0
2020-05-02,102747.0,46751.0,203138.0
2020-05-03,83980.0,39566.0,162893.0
2020-05-04,96614.0,46581.0,206879.0
2020-05-05,101518.0,48916.0,214694.0
2020-05-06,99755.0,47279.0,212132.0
2020-05-07,101945.0,48115.0,215512.0
2020-05-08,114585.0,53273.0,240045.0
2020-05-09,116691.0,56307.0,235002.0
