,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2020-01-23,59514.0,18607.0,91393.0
2020-01-24,72120.0,22471.0,112401.0
2020-01-25,52076.0,16339.0,80802.0
2020-01-26,47664.0,17344.0,76565.0
2020-01-27,60191.0,20296.0,96184.0
2020-01-28,54729.0,17695.0,85451.0
2020-01-29,57580.0,18499.0,90336.0
2020-01-30,61619.0,19186.0,95553.0
2020-01-31,75670.0,23571.0,118207.0
2020-02-01,67066.0,22256.0,105975.0
2020-02-02,44471.0,17498.0,71669.0
2020-02-03,56340.0,19296.0,88198.0
2020-02-04,54352.0,17743.0,84170.0
2020-02-05,54017.0,17173.0,83199.0
2020-02-06,54239.0,17150.0,83335.0
2020-02-07,60676.0,19155.0,94853.0
2020-02-08,63558.0,20627.0,103837.0
2020-02-09,47683.0,17672.0,79223.0
2020-02-10,55706.0,18090.0,86878.0
2020-02-11,55484.0,17776.0,85642.0
2020-02-12,57922.0,18985.0,90473.0
2020-02-13,55753.0,18696.0,87562.0
2020-02-14,64152.0,20753.0,102185.0
2020-02-15,60445.0,18464.0,98010.0
2020-02-16,50782.0,17134.0,82022.0
2020-02-17,52839.0,17138.0,82804.0
2020-02-18,53099.0,17007.0,81546.0
2020-02-19,56036.0,17141.0,84880.0
2020-02-20,60877.0,18152.0,92159.0
2020-02-21,67507.0,18936.0,100128.0
2020-02-22,66699.0,19052.0,100307.0
2020-02-23,49655.0,17211.0,77102.0
2020-02-24,56992.0,17932.0,86622.0
2020-02-25,53919.0,16267.0,79169.0
2020-02-26,65808.0,19975.0,100924.0
2020-02-27,64404.0,19356.0,98360.0
2020-02-28,65065.0,20072.0,100560.0
2020-02-29,41999.0,14819.0,71102.0
2020-03-01,44496.0,16787.0,75583.0
2020-03-02,49327.0,17444.0,81773.0
2020-03-03,47216.0,16152.0,78845.0
2020-03-04,47128.0,15864.0,77787.0
2020-03-05,49146.0,16354.0,80776.0
2020-03-06,50733.0,17025.0,83817.0
2020-03-07,52378.0,18105.0,88031.0
2020-03-08,39679.0,15609.0,67743.0
2020-03-09,47029.0,16880.0,77078.0
2020-03-10,44526.0,16287.0,73463.0
2020-03-11,45355.0,16258.0,74315.0
2020-03-12,44316.0,18454.0,75263.0
2020-03-13,49617.0,22697.0,86844.0
2020-03-14,40206.0,17285.0,69418.0
2020-03-15,31101.0,15425.0,54823.0
2020-03-16,29193.0,15844.0,55708.0
2020-03-17,24987.0,13712.0,47073.0
2020-03-18,25263.0,13242.0,46731.0
2020-03-19,24941.0,13490.0,46252.0
2020-03-20,24447.0,13339.0,45175.0
2020-03-21,18182.0,10012.0,33190.0
2020-03-22,18368.0,11744.0,35585.0
2020-03-23,18678.0,10700.0,35543.0
2020-03-24,21499.0,11102.0,38682.0
2020-03-25,23681.0,12681.0,43931.0
2020-03-26,21925.0,11547.0,39944.0
2020-03-27,22843.0,12041.0,42066.0
2020-03-28,17077.0,9917.0,32388.0
2020-03-29,16390.0,9962.0,32149.0
2020-03-30,20564.0,11162.0,38988.0
2020-03-31,19624.0,10717.0,36628.0
2020-04-01,22097.0,12165.0,40864.0
2020-04-02,19796.0,11070.0,37323.0
2020-04-03,19952.0,11624.0,38371.0
2020-04-04,16886.0,10711.0,33214.0
2020-04-05,14790.0,8647.0,27455.0
2020-04-06,17062.0,9644.0,32190.0
2020-04-07,17064.0,9686.0,32535.0
2020-04-08,16930.0,9739.0,32438.0
2020-04-09,15555.0,9488.0,30858.0
2020-04-10,16517.0,10167.0,33013.0
2020-04-11,16324.0,10753.0,33056.0
2020-04-12,12552.0,6563.0,21653.0
2020-04-13,12970.0,7546.0,24869.0
2020-04-14,16744.0,9493.0,31598.0
2020-04-15,16945.0,9369.0,31694.0
2020-04-16,16868.0,9359.0,31535.0
2020-04-17,18891.0,10006.0,34754.0
2020-04-18,16607.0,9515.0,31081.0
2020-04-19,16218.0,8670.0,28709.0
2020-04-20,17914.0,9605.0,33081.0
2020-04-21,18537.0,9641.0,34052.0
2020-04-22,20507.0,10872.0,37656.0
2020-04-23,19750.0,10702.0,36594.0
2020-04-24,19268.0,10057.0,35605.0
2020-04-25,22153.0,11736.0,39889.0
2020-04-26,14201.0,8313.0,26143.0
2020-04-27,19438.0,10380.0,35799.0
2020-04-28,22890.0,10944.0,39127.0
2020-04-29,20704.0,10553.0,37027.0
2020-04-30,19037.0,9720.0,34473.0
2020-05-01,24479.0,12222.0,43877.0
2020-05-02,22980.0,11510.0,40029.0
2020-05-03,16215.0,8803.0,28752.0
2020-05-04,19613.0,10087.0,36051.0
2020-05-05,20308.0,10714.0,37634.0
2020-05-06,19712.0,10382.0,36566.0
2020-05-07,21650.0,11213.0,39698.0
2020-05-08,21007.0,11133.0,39418.0
2020-05-09,19958.0,12410.0,39150.0
