,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-11-18,113757.0,46284.0,215910.0
2019-11-19,118462.0,44752.0,220097.0
2019-11-20,120536.0,45203.0,222911.0
2019-11-21,123006.0,45308.0,225700.0
2019-11-22,147949.0,50697.0,265400.0
2019-11-23,148801.0,53082.0,276396.0
2019-11-24,119568.0,51185.0,230837.0
2019-11-25,126616.0,52793.0,242061.0
2019-11-26,127442.0,54225.0,243594.0
2019-11-27,136697.0,63758.0,272017.0
2019-11-28,72809.0,38153.0,155332.0
2019-11-29,131892.0,50033.0,279082.0
2019-11-30,82291.0,36851.0,172862.0
2019-12-01,102407.0,39446.0,191294.0
2019-12-02,117142.0,42168.0,213768.0
2019-12-03,122686.0,41400.0,217503.0
2019-12-04,127624.0,41570.0,225606.0
2019-12-05,138095.0,42865.0,240238.0
2019-12-06,154862.0,45500.0,267316.0
2019-12-07,158943.0,50186.0,284665.0
2019-12-08,121825.0,45196.0,222973.0
2019-12-09,116598.0,43034.0,216462.0
2019-12-10,122846.0,43009.0,223616.0
2019-12-11,124646.0,42232.0,225462.0
2019-12-12,136553.0,44516.0,242840.0
2019-12-13,159719.0,49118.0,280696.0
2019-12-14,160740.0,53288.0,296426.0
2019-12-15,122550.0,47066.0,232454.0
2019-12-16,125263.0,46785.0,236172.0
2019-12-17,126592.0,44856.0,235014.0
2019-12-18,138287.0,47226.0,254291.0
2019-12-19,143829.0,49943.0,264460.0
2019-12-20,158454.0,51818.0,288940.0
2019-12-21,163075.0,57340.0,308867.0
2019-12-22,144603.0,54762.0,273143.0
2019-12-23,148765.0,64170.0,298472.0
2019-12-24,113296.0,55654.0,228697.0
2019-12-25,72891.0,20427.0,109892.0
2019-12-26,130999.0,41707.0,236917.0
2019-12-27,149753.0,44581.0,261675.0
2019-12-28,150415.0,45042.0,263741.0
2019-12-29,131960.0,41109.0,226053.0
2019-12-30,188384.0,61090.0,334635.0
2019-12-31,102084.0,50080.0,209518.0
2020-01-01,120455.0,36158.0,202559.0
2020-01-02,153499.0,54054.0,282303.0
2020-01-03,172761.0,56333.0,307519.0
2020-01-04,162244.0,56985.0,295612.0
2020-01-05,129405.0,51842.0,237238.0
2020-01-06,148176.0,53798.0,267873.0
2020-01-07,155514.0,54398.0,276733.0
2020-01-08,162149.0,55329.0,286581.0
2020-01-09,169053.0,56777.0,296356.0
2020-01-10,185676.0,62740.0,326708.0
2020-01-11,158191.0,56991.0,283414.0
2020-01-12,134699.0,51094.0,240062.0
2020-01-13,142164.0,51299.0,255517.0
2020-01-14,144092.0,48068.0,248913.0
2020-01-15,163313.0,54052.0,284502.0
2020-01-16,160939.0,51771.0,279570.0
2020-01-17,159507.0,50337.0,273964.0
2020-01-18,172346.0,56815.0,298675.0
2020-01-19,144655.0,49909.0,248038.0
2020-01-20,137368.0,52972.0,255018.0
2020-01-21,140669.0,47380.0,245360.0
2020-01-22,156787.0,52809.0,275465.0
2020-01-23,144438.0,46637.0,248399.0
2020-01-24,175559.0,55522.0,303049.0
2020-01-25,148854.0,48046.0,260537.0
2020-01-26,125779.0,47284.0,225324.0
2020-01-27,146480.0,51833.0,262723.0
2020-01-28,135165.0,44494.0,233805.0
2020-01-29,138156.0,44895.0,238767.0
2020-01-30,152020.0,48302.0,259633.0
2020-01-31,182826.0,57352.0,311611.0
2020-02-01,176507.0,61186.0,314008.0
2020-02-02,125190.0,49761.0,225925.0
2020-02-03,130221.0,45831.0,230244.0
2020-02-04,126488.0,42169.0,219625.0
2020-02-05,124401.0,41101.0,216157.0
2020-02-06,126780.0,39534.0,215966.0
2020-02-07,159604.0,48133.0,271106.0
2020-02-08,175787.0,56895.0,306036.0
2020-02-09,120684.0,45917.0,213182.0
2020-02-10,131919.0,47815.0,235289.0
2020-02-11,132430.0,43894.0,229715.0
2020-02-12,135622.0,45385.0,236037.0
2020-02-13,133098.0,44924.0,233416.0
2020-02-14,165889.0,49598.0,279646.0
2020-02-15,168324.0,48312.0,283300.0
2020-02-16,145031.0,43895.0,240835.0
2020-02-17,125649.0,41853.0,220197.0
2020-02-18,122564.0,39268.0,209920.0
2020-02-19,129812.0,40487.0,220820.0
2020-02-20,143113.0,44023.0,243899.0
2020-02-21,160960.0,44431.0,264596.0
2020-02-22,172493.0,51100.0,292728.0
2020-02-23,134848.0,47853.0,232665.0
2020-02-24,129990.0,46996.0,233231.0
2020-02-25,117361.0,38089.0,203953.0
2020-02-26,146162.0,47665.0,254508.0
2020-02-27,150076.0,47413.0,260184.0
2020-02-28,165463.0,48235.0,277610.0
2020-02-29,113288.0,40696.0,208923.0
2020-03-01,142668.0,49592.0,242090.0
2020-03-02,128181.0,46315.0,228577.0
2020-03-03,133530.0,44939.0,223114.0
2020-03-04,127546.0,42365.0,213169.0
2020-03-05,154845.0,45176.0,230561.0
2020-03-06,166647.0,47609.0,257062.0
2020-03-07,197317.0,53951.0,293206.0
2020-03-08,133283.0,47840.0,227508.0
2020-03-09,119193.0,42540.0,204528.0
2020-03-10,123317.0,42896.0,211241.0
2020-03-11,119582.0,43143.0,209690.0
2020-03-12,125816.0,51963.0,222329.0
2020-03-13,145232.0,67922.0,269025.0
2020-03-14,119586.0,53991.0,221590.0
2020-03-15,86999.0,45695.0,173356.0
2020-03-16,77333.0,45922.0,165730.0
2020-03-17,72002.0,40629.0,150349.0
2020-03-18,60621.0,36838.0,132227.0
2020-03-19,61442.0,41059.0,138020.0
2020-03-20,54490.0,35832.0,121375.0
2020-03-21,38520.0,24409.0,83216.0
2020-03-22,36928.0,22009.0,73964.0
2020-03-23,50168.0,28850.0,104049.0
2020-03-24,53557.0,27934.0,105307.0
2020-03-25,67359.0,35453.0,131128.0
2020-03-26,50285.0,28142.0,102051.0
2020-03-27,52080.0,29149.0,105159.0
2020-03-28,47031.0,29724.0,97942.0
2020-03-29,40220.0,25537.0,81330.0
2020-03-30,51715.0,29626.0,105144.0
2020-03-31,50426.0,28428.0,101817.0
2020-04-01,55863.0,31872.0,112769.0
2020-04-02,52611.0,29740.0,106899.0
2020-04-03,57076.0,32213.0,116463.0
2020-04-04,47246.0,31491.0,102165.0
2020-04-05,39118.0,25676.0,82214.0
2020-04-06,44877.0,26755.0,95141.0
2020-04-07,50007.0,28113.0,101343.0
2020-04-08,45820.0,27294.0,96472.0
2020-04-09,45448.0,28874.0,98927.0
2020-04-10,49878.0,32547.0,108987.0
2020-04-11,48458.0,33140.0,105528.0
2020-04-12,32535.0,20189.0,64279.0
2020-04-13,38595.0,23031.0,82212.0
2020-04-14,41488.0,23655.0,86608.0
2020-04-15,43606.0,25233.0,91895.0
2020-04-16,47027.0,26762.0,98008.0
2020-04-17,47860.0,27000.0,99602.0
2020-04-18,51651.0,29720.0,106260.0
2020-04-19,43565.0,25362.0,86863.0
2020-04-20,50372.0,27410.0,102822.0
2020-04-21,53625.0,29922.0,110855.0
2020-04-22,54231.0,30487.0,112705.0
2020-04-23,55256.0,30600.0,114057.0
2020-04-24,59117.0,30986.0,119534.0
2020-04-25,51598.0,31532.0,108962.0
2020-04-26,47976.0,28270.0,96219.0
2020-04-27,52883.0,29025.0,110312.0
2020-04-28,56308.0,30286.0,115231.0
2020-04-29,48844.0,27726.0,103605.0
2020-04-30,54355.0,30447.0,113659.0
2020-05-01,67415.0,34152.0,135569.0
2020-05-02,62770.0,33832.0,125352.0
2020-05-03,47150.0,27212.0,93231.0
2020-05-04,50625.0,29209.0,108918.0
2020-05-05,51559.0,30378.0,110578.0
2020-05-06,58255.0,31202.0,119645.0
2020-05-07,59319.0,31880.0,121635.0
2020-05-08,60971.0,34108.0,128415.0
2020-05-09,64458.0,40199.0,137017.0
