date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-18,dwpc,-2.95,-2.0,-2.96,0.07,-1.42,-0.56,-2.25,-1.67,-2.23,-0.54,0.93,0.93,-1.08,1.67,-0.55,-0.86,0.93,-0.0,-1.13,-2.25,-2.5,-1.26,-1.67,-2.5
2017-01-18,relh,84.9,88.0,85.6,91.48,87.38,88.07,80.72,85.6,85.15,89.07,89.68,89.68,85.35,92.84,86.09,81.24,90.73,87.69,90.16,85.74,85.74,92.77,90.14,89.15
2017-01-18,sped,5.03,8.26,7.61,10.65,10.77,8.56,9.68,6.9,9.97,9.61,10.5,10.83,11.0,12.65,11.69,7.36,7.28,7.55,8.51,5.75,3.57,4.12,5.44,3.07
2017-01-18,tmpc,-0.63,-0.22,-0.82,1.35,0.53,1.28,0.78,0.53,0.02,1.12,2.59,2.59,1.19,2.76,1.64,2.19,2.39,2.07,0.37,0.0,-0.25,-0.17,-0.17,-0.86
2017-01-19,dwpc,-2.93,-3.49,-3.43,-2.19,-2.51,-3.07,-1.94,-1.67,-1.08,-0.25,0.0,0.3,0.3,0.61,0.61,0.61,0.61,0.0,-0.86,0.0,-1.16,-1.66,-1.97,-2.25
2017-01-19,relh,89.03,88.7,87.92,92.48,89.71,86.73,90.32,92.2,88.79,89.18,83.58,77.46,73.32,60.49,65.02,67.82,67.82,62.21,74.62,67.17,76.2,72.96,75.89,76.9
2017-01-19,sped,3.53,2.68,1.68,2.06,1.56,1.38,0.63,1.59,0.58,0.65,1.95,5.33,7.61,11.79,13.51,10.86,7.36,7.47,6.59,9.58,8.31,5.34,5.18,4.82
2017-01-19,tmpc,-1.31,-1.87,-1.68,-1.11,-1.03,-1.14,-0.55,-0.56,0.55,1.34,2.5,3.92,4.72,7.78,6.72,6.11,6.11,6.72,3.36,5.61,2.8,2.8,1.94,1.39
2017-01-20,dwpc,-2.25,-2.8,-2.8,-2.5,-2.5,-2.8,-2.5,-2.76,-3.32,-2.19,-2.93,-1.89,-1.89,-1.34,-2.39,-0.89,-1.94,-2.78,-2.5,-3.03,-2.5,-2.19,-2.19,-2.19
2017-01-20,relh,78.35,73.48,76.47,78.26,76.83,76.82,78.54,79.74,75.33,75.69,73.45,74.17,71.52,70.66,67.39,73.28,80.19,79.05,81.53,81.67,81.53,83.66,81.96,81.96
2017-01-20,sped,3.52,5.18,4.7,4.5,2.14,2.82,2.11,1.53,2.16,2.08,1.99,1.57,3.66,2.55,3.77,2.57,3.71,3.7,2.68,2.68,1.84,2.53,2.65,3.04
2017-01-20,tmpc,1.11,1.42,0.86,0.86,1.11,0.81,0.81,0.33,0.54,1.64,1.3,2.25,2.8,3.58,3.15,3.52,1.08,0.43,0.31,-0.25,0.31,0.25,0.53,0.53
2017-01-21,dwpc,-1.94,0.58,-0.8,0.56,-0.72,-1.3,-0.46,-1.91,-0.14,1.08,0.56,0.64,1.65,2.28,1.71,3.36,1.69,1.83,1.87,2.24,2.04,2.24,0.71,0.63
