GMT MKT Interval, Coal Market, Coal Self, Diesel Fuel Oil Market, Diesel Fuel Oil Self, Hydro Market, Hydro Self, Natural Gas Market, Natural Gas Self, Nuclear Market, Nuclear Self, Solar Market, Solar Self, Waste Disposal Services Market, Waste Disposal Services Self, Wind Market, Wind Self, Waste Heat Market, Waste Heat Self, Other Market, Other Self, Load
2021-03-12T07:35:00Z,6314.60,2478.50,0.00,0.00,43.60,271.70,3579.50,237.60,0.00,2019.30,0.00,0.00,0.00,12.20,0.00,9337.40,0.00,0.00,0.00,21.80,23837.647
2021-03-12T07:40:00Z,6276.70,2474.10,0.00,0.00,43.90,271.10,3580.40,238.00,0.00,2020.00,0.00,0.00,0.00,12.20,0.00,9380.30,0.00,0.00,0.00,21.80,23816.455
2021-03-12T07:45:00Z,6281.80,2483.70,0.00,0.00,44.00,272.20,3624.40,238.50,0.00,2017.60,0.00,0.00,0.00,12.50,0.00,9350.30,0.00,0.00,0.00,21.80,23791.410
2021-03-12T07:50:00Z,6202.10,2478.40,0.00,0.00,43.60,270.90,3534.90,238.80,0.00,2018.40,0.00,0.00,0.00,12.40,0.00,9467.50,0.00,0.00,0.00,21.90,23712.222
2021-03-12T07:55:00Z,6086.00,2468.90,0.00,0.00,43.50,270.40,3516.30,237.60,0.00,2019.00,0.00,0.00,0.00,12.30,0.00,9575.70,0.00,0.00,0.00,21.80,23706.437
2021-03-12T08:00:00Z,6096.60,2439.80,0.00,0.00,43.10,271.60,3552.90,237.60,0.00,2018.20,0.00,0.00,0.00,12.40,0.00,9513.50,0.00,0.00,0.00,21.80,23654.219
2021-03-12T08:05:00Z,6062.10,2423.00,0.00,0.00,44.00,271.10,3513.70,237.30,0.00,2018.70,0.00,0.00,0.00,12.30,0.00,9493.90,0.00,0.00,0.00,21.80,23700.806
2021-03-12T08:10:00Z,6060.50,2422.90,0.00,0.00,43.70,271.20,3528.70,237.80,0.00,2018.40,0.00,0.00,0.00,12.30,0.00,9524.60,0.00,0.00,0.00,21.70,23717.593
2021-03-12T08:15:00Z,6028.10,2415.40,0.00,0.00,43.70,271.20,3516.10,238.10,0.00,2018.90,0.00,0.00,0.00,12.30,0.00,9587.90,0.00,0.00,0.00,21.70,23727.561
2021-03-12T08:20:00Z,6019.50,2408.60,0.00,0.00,43.90,271.20,3505.40,237.80,0.00,2021.30,0.00,0.00,0.00,12.20,0.00,9619.50,0.00,0.00,0.00,21.80,23696.620
2021-03-12T08:25:00Z,5963.60,2413.20,0.00,0.00,43.00,269.80,3403.30,237.40,0.00,2016.50,0.00,0.00,0.00,12.00,0.00,9728.10,0.00,0.00,0.00,21.90,23645.767
2021-03-12T08:30:00Z,5895.30,2416.90,0.00,0.00,43.30,270.50,3405.90,238.40,0.00,2020.10,0.00,0.00,0.00,12.20,0.00,9758.70,0.00,0.00,0.00,21.90,23634.307
2021-03-12T08:35:00Z,5842.20,2412.30,0.00,0.00,43.50,270.30,3440.90,237.70,0.00,2017.50,0.00,0.00,0.00,12.20,0.00,9808.40,0.00,0.00,0.00,21.80,23721.569
2021-03-12T08:40:00Z,5893.60,2412.80,0.00,0.00,43.10,269.60,3500.90,237.90,0.00,2018.00,0.00,0.00,0.00,12.20,0.00,9774.20,0.00,0.00,0.00,21.80,23706.251
2021-03-12T08:45:00Z,5860.70,2398.60,0.00,0.00,43.40,271.00,3479.40,237.90,0.00,2018.50,0.00,0.00,0.00,12.20,0.00,9850.80,0.00,0.00,0.00,21.80,23662.703
2021-03-12T08:50:00Z,5820.90,2383.10,0.00,0.00,43.90,271.50,3461.30,237.60,0.00,2019.00,0.00,0.00,0.00,12.20,0.00,9888.80,0.00,0.00,0.00,21.90,23673.144
2021-03-12T08:55:00Z,5758.80,2369.00,0.00,0.00,43.50,271.40,3439.60,238.40,0.00,2020.90,0.00,0.00,0.00,12.30,0.00,9937.20,0.00,0.00,0.00,21.90,23671.258
2021-03-12T09:00:00Z,5702.90,2350.20,0.00,0.00,43.60,271.00,3472.30,238.00,0.00,2021.40,0.00,0.00,0.00,12.20,0.00,9954.80,0.00,0.00,0.00,21.90,23688.464
2021-03-12T09:05:00Z,5785.50,2363.30,0.00,0.00,44.00,271.20,3588.30,238.40,0.00,2018.90,0.00,0.00,0.00,12.30,0.00,9787.40,0.00,0.00,0.00,21.80,23596.804
2021-03-12T09:10:00Z,5928.20,2425.80,0.00,0.00,43.50,271.30,3838.40,237.60,0.00,2018.10,0.00,0.00,0.00,12.40,0.00,9517.40,0.00,0.00,0.00,21.90,23584.998
2021-03-12T09:15:00Z,6083.70,2456.20,0.00,0.00,43.70,271.30,4229.80,237.70,0.00,2015.20,0.00,0.00,0.00,12.40,0.00,9142.10,0.00,0.00,0.00,21.90,23670.983
2021-03-12T09:20:00Z,6222.20,2480.40,0.00,0.00,43.10,270.80,4123.40,238.10,0.00,2020.30,0.00,0.00,0.00,12.30,0.00,9063.90,0.00,0.00,0.00,22.00,23721.543
2021-03-12T09:25:00Z,6261.10,2486.20,0.00,0.00,43.00,270.70,3968.90,237.70,0.00,2020.70,0.00,0.00,0.00,12.40,0.00,9154.90,0.00,0.00,0.00,22.00,23771.145
2021-03-12T09:30:00Z,6297.20,2492.50,0.00,0.00,43.20,271.10,3846.40,237.40,0.00,2017.90,0.00,0.00,0.00,12.30,0.00,9238.70,0.00,0.00,0.00,21.80,23799.711
2021-03-12T09:35:00Z,6308.10,2504.10,0.00,0.00,43.50,271.20,3799.30,241.60,0.00,2016.10,0.00,0.00,0.00,12.30,0.00,9309.10,0.00,0.00,0.00,21.70,23820.841
2021-03-12T09:40:00Z,6258.30,2502.50,0.00,0.00,42.80,269.80,3665.70,241.70,0.00,2019.10,0.00,0.00,0.00,12.10,0.00,9427.30,0.00,0.00,0.00,21.90,23802.064
2021-03-12T09:45:00Z,6139.30,2450.90,0.00,0.00,43.30,270.30,3515.60,241.30,0.00,2019.70,0.00,0.00,0.00,12.20,0.00,9547.70,0.00,0.00,0.00,21.80,23775.179
2021-03-12T09:50:00Z,6067.30,2430.00,0.00,0.00,43.80,271.40,3552.10,241.30,0.00,2019.40,0.00,0.00,0.00,12.30,0.00,9598.20,0.00,0.00,0.00,21.80,23801.538
2021-03-12T09:55:00Z,5982.50,2419.90,0.00,0.00,43.10,270.80,3575.50,241.20,0.00,2021.50,0.00,0.00,0.00,12.20,0.00,9662.40,0.00,0.00,0.00,21.80,23858.776
2021-03-12T10:00:00Z,6244.10,2103.60,0.00,0.00,43.60,270.60,3573.70,241.10,0.00,2016.30,0.00,0.00,0.00,12.40,0.00,9697.60,0.00,0.00,0.00,21.80,23899.779
2021-03-12T10:05:00Z,6254.20,2110.70,0.00,0.00,43.60,278.00,3581.20,242.20,0.00,2018.30,0.00,0.00,0.00,12.30,0.00,9731.60,0.00,0.00,0.00,21.70,23946.285
2021-03-12T10:10:00Z,6271.10,2132.10,0.00,0.00,43.40,282.10,3606.30,242.60,0.00,2017.70,0.00,0.00,0.00,12.20,0.00,9702.90,0.00,0.00,0.00,21.70,23988.567
2021-03-12T10:15:00Z,6386.30,2173.70,0.00,0.00,43.00,282.10,3756.00,242.40,0.00,2018.60,0.00,0.00,0.00,12.20,0.00,9518.80,0.00,0.00,0.00,21.70,24000.809
2021-03-12T10:20:00Z,6562.00,2208.00,0.00,0.00,43.30,282.90,3874.50,242.60,0.00,2019.40,0.00,0.00,0.00,12.20,0.00,9296.60,0.00,0.00,0.00,21.80,24019.438
2021-03-12T10:25:00Z,6670.60,2237.00,0.00,0.00,43.20,282.90,3880.70,241.70,0.00,2019.90,0.00,0.00,0.00,12.30,0.00,9178.30,0.00,0.00,0.00,21.70,23973.703
2021-03-12T10:30:00Z,6831.00,2269.00,0.00,0.00,43.30,282.00,4077.70,241.50,0.00,2021.60,0.00,0.00,0.00,12.20,0.00,9006.10,0.00,0.00,0.00,21.70,24026.706
2021-03-12T10:35:00Z,6965.80,2295.30,0.00,0.00,42.90,281.20,4010.30,241.80,0.00,2021.60,0.00,0.00,0.00,12.20,0.00,8948.50,0.00,0.00,0.00,21.80,24111.658
2021-03-12T10:40:00Z,6950.20,2287.00,0.00,0.00,43.30,283.00,3895.50,241.40,0.00,2020.40,0.00,0.00,0.00,12.20,0.00,9020.00,0.00,0.00,0.00,21.90,24173.206
2021-03-12T10:45:00Z,6903.80,2295.60,0.00,0.00,43.30,281.90,3858.90,241.20,0.00,2018.80,0.00,0.00,0.00,12.20,0.00,9086.40,0.00,0.00,0.00,21.80,24233.411
2021-03-12T10:50:00Z,6956.40,2312.70,0.00,0.00,43.00,282.00,3896.80,242.30,0.00,2019.00,0.00,0.00,0.00,12.10,0.00,9119.50,0.00,0.00,0.00,21.80,24284.525
2021-03-12T10:55:00Z,7108.20,2323.90,0.00,0.00,42.70,281.30,3965.30,241.50,0.00,2019.70,0.00,0.00,0.00,12.00,0.00,9075.60,0.00,0.00,0.00,21.90,24360.912
2021-03-12T11:00:00Z,7260.30,2352.20,0.00,0.00,42.40,320.40,4038.30,241.90,0.00,2018.40,0.00,0.00,0.00,12.00,0.00,8951.30,0.00,0.00,0.00,21.90,24548.293
2021-03-12T11:05:00Z,7408.10,2379.00,0.00,0.00,42.90,443.50,4089.90,241.30,0.00,2019.00,0.00,0.00,0.00,12.00,0.00,8727.10,0.00,0.00,0.00,21.70,24730.951
2021-03-12T11:10:00Z,7492.80,2399.90,0.00,0.00,43.50,464.70,4091.10,241.00,0.00,2018.80,0.00,0.00,0.00,12.30,0.00,8668.00,0.00,0.00,0.00,21.50,24837.695
2021-03-12T11:15:00Z,7567.80,2408.00,0.00,0.00,43.30,465.40,4027.30,241.50,0.00,2019.20,0.00,0.00,0.00,12.30,0.00,8784.60,0.00,0.00,0.00,21.50,24930.085
2021-03-12T11:20:00Z,7598.70,2420.00,0.00,0.00,43.20,464.00,4049.00,242.10,0.00,2019.90,0.00,0.00,0.00,12.10,0.00,8827.70,0.00,0.00,0.00,21.20,24950.487
2021-03-12T11:25:00Z,7733.80,2438.90,0.00,0.00,43.30,463.90,4140.70,240.80,0.00,2020.40,0.00,0.00,0.00,12.20,0.00,8663.10,0.00,0.00,0.00,21.10,25034.412
2021-03-12T11:30:00Z,7769.20,2444.10,0.00,0.00,43.50,465.00,4087.90,241.70,0.00,2014.10,0.00,0.00,0.00,12.20,0.00,8686.90,0.00,0.00,0.00,21.00,25110.150
2021-03-12T11:35:00Z,7776.50,2455.30,0.00,0.00,42.60,463.80,4083.70,241.10,0.00,2012.30,0.00,0.00,0.00,12.00,0.00,8800.80,0.00,0.00,0.00,21.10,25263.562
2021-03-12T11:40:00Z,7713.20,2464.90,0.00,0.00,43.00,463.80,3975.10,241.20,0.00,2017.70,0.00,0.00,0.00,12.10,0.00,8918.80,0.00,0.00,0.00,21.90,25383.468
2021-03-12T11:45:00Z,7731.00,2469.00,0.00,0.00,43.00,464.00,4065.30,240.60,0.00,2018.20,0.00,0.00,0.00,12.10,0.00,8979.70,0.00,0.00,0.00,21.80,25545.420
2021-03-12T11:50:00Z,7848.20,2488.10,0.00,0.00,43.10,464.80,4106.00,244.40,0.00,2014.50,0.00,0.00,0.00,12.10,0.00,9018.90,0.00,0.00,0.00,21.40,25743.092
2021-03-12T11:55:00Z,7956.40,2516.20,0.00,0.00,42.80,463.60,4218.20,269.60,0.00,2018.10,0.00,0.30,0.00,12.00,0.00,8931.50,0.00,0.00,0.00,21.00,25924.570
2021-03-12T12:00:00Z,7796.70,2476.70,0.00,0.00,42.90,1016.30,4044.80,242.50,0.00,2020.60,0.00,0.00,0.00,12.10,0.00,8891.80,0.00,0.00,0.00,21.10,26086.987
2021-03-12T12:05:00Z,7756.40,2505.40,0.00,0.00,49.20,1128.70,4082.50,241.30,0.00,2019.70,0.00,0.00,0.00,11.90,0.00,8807.40,0.00,0.00,0.00,21.20,26406.752
2021-03-12T12:10:00Z,7866.10,2481.50,0.00,0.00,52.20,1132.10,4395.80,241.80,0.00,2017.80,0.00,0.00,0.00,12.20,0.00,8656.20,0.00,0.00,0.00,21.20,26602.359
2021-03-12T12:15:00Z,8045.80,2512.30,0.00,0.00,51.70,1132.00,4487.30,241.50,0.00,2019.70,0.00,0.00,0.00,12.30,0.00,8686.00,0.00,0.00,0.00,21.20,26793.471
2021-03-12T12:20:00Z,8121.10,2528.00,0.00,0.00,51.80,1130.80,4659.70,241.00,0.00,2020.20,0.00,0.00,0.00,12.10,0.00,8568.50,0.00,0.00,0.00,21.20,26935.039
2021-03-12T12:25:00Z,8222.30,2544.30,0.00,0.00,51.90,1131.60,4689.60,241.60,0.00,2020.00,0.00,0.30,0.00,11.90,0.00,8605.60,0.00,0.00,0.00,21.10,27095.669
2021-03-12T12:30:00Z,8285.90,2533.20,0.00,0.00,51.70,1131.30,4631.80,241.30,0.00,2020.50,0.00,0.00,0.00,12.20,0.00,8750.80,0.00,0.00,0.00,21.90,27157.062
2021-03-12T12:35:00Z,8275.60,2502.30,0.00,0.00,51.50,1129.90,4591.30,242.20,0.00,2020.10,0.00,0.00,0.00,12.00,0.00,8890.30,0.00,0.00,0.00,22.10,27304.599
2021-03-12T12:40:00Z,8320.20,2486.90,0.00,0.00,51.80,1131.80,4691.90,242.20,0.00,2019.30,0.00,0.00,0.00,12.10,0.00,8893.40,0.00,0.00,0.00,22.20,27454.414
2021-03-12T12:45:00Z,8365.20,2472.20,0.00,0.00,49.90,1130.90,4658.60,242.30,0.00,2019.80,0.00,0.00,0.00,12.20,0.00,8966.40,0.00,0.00,0.00,22.30,27578.823
2021-03-12T12:50:00Z,8404.30,2464.20,0.00,0.00,50.20,1131.10,4610.30,241.90,0.00,2021.20,0.00,0.00,0.00,12.20,0.00,9098.00,0.00,0.00,0.00,22.40,27632.288
2021-03-12T12:55:00Z,8385.40,2470.50,0.00,0.00,50.40,1132.50,4457.90,263.00,0.00,2020.10,0.00,0.00,0.00,12.10,0.00,9181.00,0.00,0.00,0.00,23.00,27721.630
2021-03-12T13:00:00Z,8388.60,2458.40,0.00,0.00,52.00,1178.30,4416.00,240.90,0.00,2013.00,0.00,0.00,0.00,12.20,0.00,9139.20,0.00,0.00,0.00,23.10,27755.880
2021-03-12T13:05:00Z,8489.20,2476.80,0.00,0.00,57.60,1214.70,4560.40,241.60,0.00,2021.50,0.00,0.20,0.00,12.30,0.00,9082.80,0.00,0.00,0.00,23.30,27959.976
2021-03-12T13:10:00Z,8579.00,2494.60,0.00,0.00,57.80,1182.40,4648.80,242.00,0.00,2021.60,0.00,0.40,0.00,12.10,0.00,9008.40,0.00,0.00,0.00,23.20,28068.465
2021-03-12T13:15:00Z,8665.40,2493.80,0.00,0.00,57.40,1216.20,4757.10,243.60,0.00,2020.00,0.00,0.60,0.00,12.20,0.00,8936.50,0.00,0.00,0.00,23.60,28132.634
2021-03-12T13:20:00Z,8674.70,2478.70,0.00,0.00,58.10,1216.90,4671.80,244.60,0.00,2020.80,0.00,1.00,0.00,12.30,0.00,8972.10,0.00,0.00,0.00,23.70,28200.762
2021-03-12T13:25:00Z,8704.90,2479.00,0.00,0.00,57.70,1215.30,4721.10,244.90,0.00,2018.60,0.00,1.60,0.00,12.00,0.00,8886.30,0.00,0.00,0.00,23.90,28140.733
2021-03-12T13:30:00Z,8783.70,2490.90,0.00,0.00,57.20,1214.60,4924.10,244.50,0.00,2020.80,0.00,2.00,0.00,11.90,0.00,8782.90,0.00,0.00,0.00,23.90,28204.656
2021-03-12T13:35:00Z,8863.30,2507.20,0.00,0.00,57.00,1215.60,4993.20,245.50,0.00,2012.30,0.00,3.00,0.00,11.90,0.00,8747.00,0.00,0.00,0.00,24.10,28202.656
2021-03-12T13:40:00Z,8950.40,2497.60,0.00,0.00,57.30,1214.60,5088.20,246.00,0.00,2013.20,0.00,3.70,0.00,11.90,0.00,8704.30,0.00,0.00,0.00,24.00,28244.378
2021-03-12T13:45:00Z,8924.10,2498.40,0.00,0.00,57.60,1217.40,5191.90,259.80,0.00,2016.10,0.00,4.60,0.00,12.20,0.00,8647.90,0.00,0.00,0.00,24.30,28334.529
2021-03-12T13:50:00Z,8900.40,2477.30,0.00,0.00,57.60,1235.10,5254.00,275.40,0.00,2018.20,0.00,5.30,0.00,12.20,0.00,8626.10,0.00,0.00,0.00,24.30,28372.297
2021-03-12T13:55:00Z,8874.70,2459.80,0.00,0.00,57.90,1253.10,5313.50,287.10,0.00,2018.70,0.00,6.00,0.00,12.20,0.00,8594.30,0.00,0.00,0.00,24.30,28367.971
2021-03-12T14:00:00Z,8919.10,2447.00,0.00,0.00,97.60,1213.30,5111.20,480.30,0.00,2019.30,0.00,6.50,0.00,12.00,0.00,8562.90,0.00,0.00,0.00,24.60,28427.997
2021-03-12T14:05:00Z,8988.50,2455.90,0.00,0.00,121.50,1212.70,5120.10,385.00,0.00,2019.50,0.00,7.50,0.00,12.00,0.00,8590.40,0.00,0.00,0.00,25.10,28458.847
2021-03-12T14:10:00Z,9002.20,2473.10,0.00,0.00,137.30,1214.10,4980.60,359.60,0.00,2016.50,0.00,7.20,0.00,12.30,0.00,8788.40,0.00,0.00,0.00,25.20,28549.627
2021-03-12T14:15:00Z,8988.60,2473.20,0.00,0.00,136.70,1212.50,5024.40,244.50,0.00,2019.40,0.00,8.60,0.00,11.90,0.00,8891.90,0.00,0.00,0.00,25.40,28602.475
2021-03-12T14:20:00Z,8937.90,2480.50,0.00,0.00,137.30,1217.10,4946.60,245.60,0.00,2016.90,0.00,10.40,0.00,12.30,0.00,8982.00,0.00,0.00,0.00,25.40,28612.502
2021-03-12T14:25:00Z,8874.10,2471.10,0.00,0.00,136.60,1215.70,4850.20,246.20,0.00,2014.50,0.00,13.60,0.00,12.10,0.00,9001.20,0.00,0.00,0.00,25.40,28597.769
2021-03-12T14:30:00Z,8896.60,2485.50,0.00,0.00,136.70,1216.30,4821.80,245.40,0.00,2015.80,0.00,15.00,0.00,12.00,0.00,8931.60,0.00,0.00,0.00,25.40,28563.910
2021-03-12T14:35:00Z,8869.70,2487.30,0.00,0.00,136.90,1217.30,4760.90,245.60,0.00,2016.50,0.00,17.50,0.00,12.30,0.00,8946.80,0.00,0.00,0.00,25.60,28588.221
2021-03-12T14:40:00Z,8901.50,2501.20,0.00,0.00,137.60,1217.20,4842.10,245.60,0.00,2019.30,0.00,19.10,0.00,12.20,0.00,8925.00,0.00,0.00,0.00,25.60,28499.836
2021-03-12T14:45:00Z,8972.60,2524.60,0.00,0.00,137.30,1216.30,4921.50,244.90,0.00,2015.70,0.00,20.30,0.00,11.90,0.00,8802.20,0.00,0.00,0.00,25.50,28604.142
2021-03-12T14:50:00Z,9024.00,2514.90,0.00,0.00,137.50,1217.80,5124.80,244.90,0.00,2016.90,0.00,22.50,0.00,12.20,0.00,8629.20,0.00,0.00,0.00,25.60,28587.668
2021-03-12T14:55:00Z,9079.80,2521.10,0.00,0.00,137.00,1276.70,5191.00,246.00,0.00,2017.00,0.00,25.90,0.00,12.10,0.00,8495.40,0.00,0.00,0.00,25.70,28630.144
2021-03-12T15:00:00Z,9230.00,2556.10,0.00,0.00,174.50,1216.80,5378.20,263.80,0.00,2019.20,0.00,27.50,0.00,12.10,0.00,8314.60,0.00,0.00,0.00,25.80,28679.703
2021-03-12T15:05:00Z,9243.00,2557.10,0.00,0.00,225.90,1216.50,5325.90,310.60,0.00,2020.80,0.00,32.90,0.00,12.10,0.00,8280.80,0.00,0.00,0.00,25.80,28652.250
2021-03-12T15:10:00Z,9357.30,2570.90,0.00,0.00,237.20,1217.10,5458.90,344.80,0.00,2015.50,0.00,34.00,0.00,12.20,0.00,8162.90,0.00,0.00,0.00,25.90,28669.605
2021-03-12T15:15:00Z,9496.20,2614.80,0.00,0.00,236.50,1216.40,5607.40,369.80,0.00,2014.20,0.00,39.60,0.00,12.00,0.00,7966.30,0.00,0.00,0.00,25.90,28627.908
2021-03-12T15:20:00Z,9454.20,2609.50,0.00,0.00,205.30,1236.00,5384.40,424.60,0.00,2013.50,0.00,37.00,0.00,12.00,0.00,8004.10,0.00,0.00,0.00,25.90,28686.680
2021-03-12T15:25:00Z,9329.70,2570.50,0.00,0.00,230.90,1236.50,5181.10,357.00,0.00,2016.20,0.00,45.60,0.00,12.20,0.00,8059.50,0.00,0.00,0.00,25.90,28765.793
2021-03-12T15:30:00Z,9383.40,2583.50,0.00,0.00,230.80,1250.80,5140.00,342.70,0.00,2015.60,0.00,46.80,0.00,12.00,0.00,7926.70,0.00,0.00,0.00,25.90,28693.657
2021-03-12T15:35:00Z,9419.90,2623.40,0.00,0.00,230.20,1250.30,5036.00,331.10,0.00,2015.70,0.00,50.00,0.00,12.10,0.00,7911.40,0.00,0.00,0.00,25.90,28674.513
2021-03-12T15:40:00Z,9459.70,2613.90,0.00,0.00,230.30,1251.50,5091.00,320.70,0.00,2016.10,0.00,49.60,0.00,11.90,0.00,7646.60,0.00,0.00,0.00,25.90,28648.377
2021-03-12T15:45:00Z,9469.60,2609.50,0.00,0.00,231.00,1250.30,4947.80,313.20,0.00,2014.70,0.00,51.10,0.00,12.00,0.00,7610.50,0.00,0.00,0.00,26.00,28636.063
2021-03-12T15:50:00Z,9509.00,2608.40,0.00,0.00,230.50,1252.10,4958.10,318.80,0.00,2015.70,0.00,57.80,0.00,12.10,0.00,7567.90,0.00,0.00,0.00,26.10,28616.061
2021-03-12T15:55:00Z,9570.10,2623.30,0.00,0.00,231.10,1252.50,5125.10,329.30,0.00,2012.60,0.00,54.70,0.00,12.10,0.00,7451.10,0.00,0.00,0.00,26.20,28649.594
2021-03-12T16:00:00Z,9613.30,2651.80,0.00,0.00,176.30,1296.10,5269.00,269.60,0.00,2015.60,0.00,61.00,0.00,12.20,0.00,7333.40,0.00,0.00,0.00,26.30,28676.260
2021-03-12T16:05:00Z,9641.20,2682.30,0.00,0.00,177.00,1296.40,5239.60,256.10,0.00,2016.80,0.00,64.30,0.00,12.20,0.00,7277.70,0.00,0.00,0.00,26.20,28712.080
2021-03-12T16:10:00Z,9711.70,2670.60,0.00,0.00,166.60,1282.90,5441.20,263.00,0.00,2017.40,0.00,61.00,0.00,12.00,0.00,7141.70,0.00,0.00,0.00,26.30,28741.842
2021-03-12T16:15:00Z,9781.60,2666.30,0.00,0.00,168.60,1236.40,5507.30,269.40,0.00,2017.90,0.00,66.00,0.00,12.10,0.00,7049.20,0.00,0.00,0.00,26.30,28632.327
2021-03-12T16:20:00Z,9872.40,2680.30,0.00,0.00,148.50,1236.00,5448.70,279.90,0.00,2013.90,0.00,68.70,0.00,12.20,0.00,7050.70,0.00,0.00,0.00,26.10,28631.467
2021-03-12T16:25:00Z,9840.50,2715.30,0.00,0.00,173.70,1236.50,5338.60,315.20,0.00,2014.60,0.00,67.70,0.00,12.20,0.00,6976.40,0.00,0.00,0.00,25.60,28617.259
2021-03-12T16:30:00Z,9839.90,2729.30,0.00,0.00,178.10,1236.50,5294.50,285.10,0.00,2015.10,0.00,71.30,0.00,12.10,0.00,6954.10,0.00,0.00,0.00,24.90,28713.691
2021-03-12T16:35:00Z,9789.80,2724.00,0.00,0.00,178.30,1237.00,5193.50,269.00,0.00,2014.40,0.00,71.20,0.00,12.00,0.00,7052.90,0.00,0.00,0.00,24.60,28779.395
2021-03-12T16:40:00Z,9674.40,2703.10,0.00,0.00,178.70,1251.00,5029.40,254.30,0.00,2013.30,0.00,105.80,0.00,10.70,0.00,7114.40,0.00,0.00,0.00,24.70,28794.336
2021-03-12T16:45:00Z,9667.00,2709.70,0.00,0.00,179.30,1250.80,4890.00,245.80,0.00,2017.10,0.00,108.50,0.00,10.20,0.00,7161.30,0.00,0.00,0.00,24.70,28707.754
2021-03-12T16:50:00Z,9745.70,2740.20,0.00,0.00,178.50,1250.50,5028.80,243.70,0.00,2016.80,0.00,124.00,0.00,10.10,0.00,6989.40,0.00,0.00,0.00,24.70,28683.967
2021-03-12T16:55:00Z,9795.10,2766.60,0.00,0.00,178.50,1297.50,5017.30,283.70,0.00,2016.00,0.00,105.50,0.00,10.00,0.00,7003.30,0.00,0.00,0.00,24.60,28740.294
2021-03-12T17:00:00Z,9789.80,2769.20,0.00,0.00,208.70,1237.40,5085.10,243.40,0.00,2017.70,0.00,87.10,0.00,10.20,0.00,7038.50,0.00,0.00,0.00,24.60,28739.189
2021-03-12T17:05:00Z,9729.00,2747.30,0.00,0.00,237.50,1236.30,5017.50,244.70,0.00,2018.10,0.00,117.20,0.00,9.90,0.00,7019.70,0.00,0.00,0.00,24.60,28731.220
2021-03-12T17:10:00Z,9709.20,2760.70,0.00,0.00,238.80,1237.60,4960.00,244.90,0.00,2014.90,0.00,110.90,0.00,10.00,0.00,7014.50,0.00,0.00,0.00,24.40,28722.439
2021-03-12T17:15:00Z,9659.90,2765.50,0.00,0.00,238.40,1237.40,4874.60,245.20,0.00,2015.50,0.00,126.10,0.00,10.70,0.00,7119.90,0.00,0.00,0.00,24.80,28720.769
2021-03-12T17:20:00Z,9591.80,2767.80,0.00,0.00,238.40,1217.70,4756.00,245.30,0.00,2010.70,0.00,148.40,0.00,10.80,0.00,7193.40,0.00,0.00,0.00,24.90,28601.718
2021-03-12T17:25:00Z,9549.40,2780.60,0.00,0.00,237.70,1215.90,4774.50,247.40,0.00,2018.50,0.00,117.10,0.00,10.60,0.00,7200.90,0.00,0.00,0.00,24.80,28681.156
2021-03-12T17:30:00Z,9519.00,2792.90,0.00,0.00,237.40,1215.90,4824.90,247.70,0.00,2016.60,0.00,135.80,0.00,10.50,0.00,7167.00,0.00,0.00,0.00,24.10,28701.603
2021-03-12T17:35:00Z,9516.30,2785.50,0.00,0.00,237.90,1216.90,4870.40,248.00,0.00,2013.30,0.00,116.40,0.00,10.70,0.00,7189.80,0.00,0.00,0.00,24.90,28702.160
2021-03-12T17:40:00Z,9478.30,2796.90,0.00,0.00,238.00,1217.50,4925.40,245.60,0.00,2011.80,0.00,123.50,0.00,10.80,0.00,7206.10,0.00,0.00,0.00,25.00,28672.341
2021-03-12T17:45:00Z,9539.20,2795.80,0.00,0.00,237.80,1217.20,5036.60,247.80,0.00,2018.40,0.00,124.80,0.00,10.60,0.00,7149.30,0.00,0.00,0.00,25.70,28617.676
2021-03-12T17:50:00Z,9525.90,2794.10,0.00,0.00,238.00,1217.50,5024.60,246.60,0.00,2009.70,0.00,137.30,0.00,10.60,0.00,7170.80,0.00,0.00,0.00,25.90,28590.013
2021-03-12T17:55:00Z,9472.80,2790.00,0.00,0.00,238.30,1218.30,5015.50,247.10,0.00,2017.30,0.00,128.60,0.00,10.90,0.00,7311.90,0.00,0.00,0.00,26.50,28492.215
2021-03-12T18:00:00Z,9497.40,2773.70,0.00,0.00,138.20,1271.60,5081.90,245.40,0.00,2009.40,0.00,132.60,0.00,10.70,0.00,7388.60,0.00,0.00,0.00,26.70,28523.642
2021-03-12T18:05:00Z,9498.70,2748.10,0.00,0.00,137.50,1239.70,5045.90,247.50,0.00,2014.30,0.00,132.30,0.00,10.50,0.00,7466.60,0.00,0.00,0.00,27.00,28507.847
2021-03-12T18:10:00Z,9476.30,2720.20,0.00,0.00,138.30,1142.70,5034.40,248.00,0.00,2013.20,0.00,137.90,0.00,10.80,0.00,7588.00,0.00,0.00,0.00,26.90,28526.127
2021-03-12T18:15:00Z,9434.40,2741.10,0.00,0.00,138.20,1142.30,4913.60,245.80,0.00,2013.70,0.00,138.30,0.00,10.70,0.00,7702.10,0.00,0.00,0.00,27.20,28538.453
2021-03-12T18:20:00Z,9468.60,2736.30,0.00,0.00,138.40,1140.80,4945.50,248.20,0.00,2012.60,0.00,131.60,0.00,10.80,0.00,7672.20,0.00,0.00,0.00,27.10,28481.770
